The ^ati++++=The
results ^nns++++=results
of ^in++++=of
this ^dt+dem+++=this
study ^nn++++=study
confirm ^vb+vpub+++=confirm
that ^tht+vcmp+++=that
the ^ati++++=the
diversity ^nn++++=diversity
of ^in++++=of
aquatic ^jj+atrb+++=aquatic
Hyphomycetes ^np+++??+=Hyphomycetes
in ^in++++=in
insular ^nn+++??+=insular
environments ^nns++++=environments
is ^vbz+bez+vrb++=is
fairly ^rb++++=fairly
higher ^jjr+pred+++=higher
than ^in++++=than
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
registered ^vpsv++by+xvbnx+=registered
by ^in++++=by
other ^ap++++=other
studies ^nns++++=studies
in ^in++++=in
the ^ati++++=the
Brazilian ^jj+atrb+++=Brazilian
Atlantic ^np++++=Atlantic
rainforest ^nn+++??+=rainforest
for ^in++++=for
instances ^nns++++=instances.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
Parque ^np+++??+=Parque
Estadual ^np+++??+=Estadual
das ^&fw++++=das
Fontes ^np+++??+=Fontes
do ^vb+do+vrb++=do
Ipiranga ^np+++??+=Ipiranga-PEFI,
- ^zz++++=EXTRAWORD
pefi ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
an ^at++++=an
Atlantic ^np++++=Atlantic
Rainforest ^np+++??+=Rainforest
reminiscent ^jj++++=reminiscent
located ^jj+++xvbn+=located
in ^in++++=in
S ^zz++++=S
o ^zz++++=o
Paulo ^np+++??+=Paulo
State ^nn++++=State,
, ^zz++++=EXTRAWORD
Schoenlein ^np+++??+=Schoenlein-Crusius
- ^zz++++=EXTRAWORD
crusius ^nns+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2009),
2009 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
observed ^j+++xvbn+=observed
24 ^cd++++=24
taxa ^nn+++??+=taxa
of ^in++++=of
aquatic ^jj+atrb+++=aquatic
Hyphomycetes ^np+++??+=Hyphomycetes,
, ^zz++++=EXTRAWORD
from ^in++++=from
submerged ^nn++++=submerged
mixed ^vbd+++xvbn+=mixed
leaf ^nn++++=leaf
litter ^nn++++=litter
in ^in++++=in
10 ^cd++++=10
different ^jj+atrb+++=different
sampling ^nn++++=sampling
sites ^nns++++=sites.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
northeast ^nn+++??+=northeast
Atlantic ^np++++=Atlantic
Rainforest ^np+++??+=Rainforest,
, ^zz++++=EXTRAWORD
from ^in++++=from
Monte ^np++++=Monte
da ^np++++=da
Pioneira ^np+++??+=Pioneira,
, ^zz++++=EXTRAWORD
Serra ^np+++??+=Serra
da ^np++++=da
Jib ^nn++++=Jib
ia ^nn+++??+=ia
north ^nr+pl+++=north
zone ^nn++++=zone,
, ^zz++++=EXTRAWORD
Fiuza ^np+++??+=Fiuza
& ^zz++++=&
Gusm ^np+++??+=Gusm
o ^zz++++=o
( ^zz++++=(2011)
2011 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
identified ^vpsv++agls+xvbn+=identified
10 ^cd++++=10
aquatic ^jj+atrb+++=aquatic
hyphomycetes ^np++++=Hyphomycetes
in ^in++++=in
stream ^nn++++=stream
foam ^nn++++=foam.
. ^zz++++=EXTRAWORD
