The ^ati++++=The
coronavirus ^nn++++=coronavirus
found ^vbd+vprv++xvbn+=found
in ^in++++=in
a ^at++++=a
hospital ^nn++++=hospital
air ^nn++++=air
duct ^nn++++=duct
has ^vbz+hvz+aux++=has
led ^vprf+++xvbnx+=led
scientists ^nns++++=scientists
to ^to++++=to
believe ^vbi+vprv+tht0++=believe
the ^ati++++=the
disease ^nn++++=disease
could ^md+pos+++=could
be ^vb+be+aux++=be
spread ^vpsv++agls+xvbnx+=spread
through ^in++++=through
air ^nn++++=air-conditioning
- ^zz++++=EXTRAWORD
conditioning ^nn++++=EXTRAWORD
units ^nns++++=units,
, ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=making
it ^pp3+it+++=it
more ^rbr++++=more
contagious ^jj++++=contagious
than ^in++++=than
initially ^rb+tm+++=initially
thought ^nn+++xvbn+=thought.
. ^zz++++=EXTRAWORD
Evidence ^nn++++=Evidence
of ^in++++=of
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
found ^vpsv++agls+xvbnx+=found
in ^in++++=in
air ^nn++++=air
conditioning ^nn++++=conditioning
vents ^nns++++=vents
in ^in++++=in
some ^dti++++=some
hospitals ^nns++++=hospitals,
, ^zz++++=EXTRAWORD
raising ^jj+++xvbg+=raising
the ^ati++++=the
question ^nn++++=question
regarding ^in++++=regarding
filtration ^nn++++=filtration
systems ^nns++++=systems
for ^in++++=for
many ^ap++++=many
buildings ^nns++++=buildings
[ ^zz++++=[7,
7 ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
11 ^cd++++=11].
] ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
