The ^ati++++=The
data ^nns++++=data
shown ^vbd+vprv++xvbn+=shown
above ^jjb++++=above
demonstrate ^vb+vprv+++=demonstrate
that ^tht+vcmp+++=that
Sds ^np+++??+=SDS
can ^md+pos+++=can
change ^vb++++=change
the ^ati++++=the
course ^nn++++=course
of ^in++++=of
the ^ati++++=the
spread ^nn+++xvbn+=spread
of ^in++++=of
dis ^np++++=dis
ease ^nn++++=ease.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
data ^nns++++=data
show ^vb+vprv+++=show
the ^ati++++=the
relevance ^nn++++=relevance
of ^in++++=of
measuring ^xvbg+++xvbg+=measuring
the ^ati++++=the
events ^nns++++=events
referenced ^nn+++??+=referenced
to ^in++++=to
the ^ati++++=the
date ^nn++++=date
they ^pp3a+pp3+++=they
happened ^vbd+++xvbnx+=happened
and ^cc++++=and
data ^nns++++=data
also ^rb++++=also
show ^vb+vprv+tht0++=show
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
surprisingly ^rb+cnj+++=surprisingly,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
relevant ^jj++++=relevant
to ^in++++=to
the ^ati++++=the
way ^nn++++=way
Brazilian ^jj+atrb+++=Brazilian
authorities ^nns++++=authorities
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
treating ^vbg+++xvbgx+=treating
and ^cc+phrs+++=and
forecasting ^vbg+++xvbg+=forecasting
the ^ati++++=the
data ^nns++++=data,
, ^zz++++=EXTRAWORD
considering ^vbg+++xvbg+=considering
the ^ati++++=the
events ^nns++++=events
at ^in++++=at
the ^ati++++=the
time ^nn++++=time
they ^pp3a+pp3+++=they
occur ^vb++++=occur
is ^vbz+bez+vrb++=is
essential ^jj++++=essential
to ^to+jcmp+++=to
understand ^vbi+vprv+++=understand
the ^ati++++=the
features ^nns++++=features
of ^in++++=of
the ^ati++++=the
time ^nn++++=time
evolution ^nn++++=evolution,
, ^zz++++=EXTRAWORD
informing ^vbg+++xvbg+=informing
about ^in++++=about
the ^ati++++=the
spread ^nn+++xvbn+=spread
of ^in++++=of
the ^ati++++=the
disease ^nn++++=disease,
, ^zz++++=EXTRAWORD
as ^in++++=as
opposed ^nn++++=opposed
to ^in++++=to
the ^ati++++=the
speed ^nn++++=speed
of ^in++++=of
testing ^nn++++=testing
or ^cc++++=or
its ^pp$+it+++=its
announcement ^nn++++=announcement.
. ^zz++++=EXTRAWORD
