The ^ati++++=The
blockage ^nn++++=blockage
of ^in++++=of
G0 ^np+++??+=G0/G1
progression ^nn++++=progression
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
observed ^vpsv++by+xvbnx+=observed
by ^in++++=by
Sars ^np+++??+=SARS-CoV
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
Orf7a ^np+++??+=ORF7a
and ^cc++++=and
Orf3a ^np+++??+=ORF3a
proteins ^nns+++??+=proteins
through ^in++++=through
the ^ati++++=the
reduction ^nn++++=reduction
of ^in++++=of
cyclin ^nn+++??+=cyclin
D3 ^np+++??+=D3
expression ^nn++++=expression,
, ^zz++++=EXTRAWORD
decreased ^jj+atrb++xvbn+=decreased
activity ^nn++++=activity
of ^in++++=of
cyclin ^nn+++??+=cyclin
D ^zz++++=D/CDK4/6,
and ^cc++++=and
inhibition ^nn++++=inhibition
of ^in++++=of
Rb ^np+++??+=Rb
phosphorylation ^nn+++??+=phosphorylation
( ^zz++++=(Yuan
yuan ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2006 ^cd++++=2006).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Nsp15 ^np+++??+=Nsp15
is ^vbz+bez+vrb++=is
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
alter ^vb++++=alter
cellular ^jj+atrb+++=cellular
localization ^nn++++=localization
of ^in++++=of
Rb ^np+++??+=Rb
and ^cc++++=and
function ^nn++++=function,
, ^zz++++=EXTRAWORD
promoting ^vbg+++xvbg+=promoting
prb ^nn+++??+=pRb
ubiquitination ^nn+++??+=ubiquitination
and ^cc++++=and
degradation ^nn++++=degradation,
, ^zz++++=EXTRAWORD
increasing ^jj+++xvbg+=increasing
the ^ati++++=the
proportion ^nn++++=proportion
of ^in++++=of
S ^zz++++=S-phase
- ^zz++++=EXTRAWORD
phase ^nn++++=EXTRAWORD
cells ^nns++++=cells,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
overexpression ^nn+++??+=overexpression
of ^in++++=of
Orf4 ^np+++??+=ORF4
( ^zz++++=(3b)
3b ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
protein ^nn++++=protein
arrests ^nns++++=arrests
cell ^nn++++=cell
cycle ^nn++++=cycle
at ^in++++=at
G0 ^np+++??+=G0/G1
and ^cc++++=and
promotes ^vbz++++=promotes
apoptosis ^nns+++??+=apoptosis
( ^zz++++=(Yuan
yuan ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2005 ^cd++++=2005;
; ^zz++++=EXTRAWORD
bhardwaj ^np++++=Bhardwaj
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2012 ^cd++++=2012).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
