The ^ati++++=The
use ^nn++++=use
of ^in++++=of
waste ^nn++++=waste
odors ^nns+++??+=odors
to ^to++++=to
find ^vbi+vprv+tht0++=find
resources ^nns++++=resources
is ^vbz+bez+vrb++=is
a ^at++++=a
structural ^jj+atrb+++=structural
adaptation ^nn++++=adaptation
widespread ^jj++++=widespread
in ^in++++=in
triatomines ^nns+++??+=triatomines,
, ^zz++++=EXTRAWORD
given ^vpbn+v++xvbn+=given
that ^dt+dem+++=that
the ^ati++++=the
associated ^jj+++xvbn+=associated
volatile ^jj+atrb+++=volatile
organic ^jj+atrb+++=organic
compounds ^nns++++=compounds
are ^vb+ber+vrb++=are
end ^nn++++=end-products
- ^zz++++=EXTRAWORD
products ^nns++++=EXTRAWORD
derived ^vbd+++xvbn+=derived
from ^in++++=from
generally ^rb+down+++=generally
occurring ^nvbg+++xvbg+=occurring
metabolites ^nns++++=metabolites
of ^in++++=of
vertebrate ^nn+++??+=vertebrate
and ^cc++++=and
invertebrate ^nn+++??+=invertebrate
gut ^vb++++=gut
flora ^np++++=flora
metabolism ^nn++++=metabolism
and ^cc++++=and,
, ^zz++++=EXTRAWORD
as ^ql++++=as
such ^abl++++=such,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
vary ^vb++++=vary
greatly ^rb+amp+++=greatly
between ^in++++=between
hosts ^nns++++=hosts
( ^zz++++=(Ot
ot ^nn+++??+=EXTRAWORD
lora ^nn+++??+=lora-Luna
- ^zz++++=EXTRAWORD
luna ^np++++=EXTRAWORD
and ^cc++++=and
Guerin ^np+++??+=Guerin
2014 ^cd++++=2014).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
compounds ^nns++++=compounds
could ^md+pos+++=could
play ^vb++++=play
an ^at++++=an
important ^jj+atrb+++=important
role ^nn++++=role
in ^in++++=in
house ^nn++++=house
invasion ^nn++++=invasion
by ^in++++=by
triatomine ^nn+++??+=triatomine,
, ^zz++++=EXTRAWORD
as ^ql++++=as
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
mentioned ^vpsv++agls+xvbnx+=mentioned
elsewhere ^rb++++=elsewhere
( ^zz++++=(Ot
ot ^nn+++??+=EXTRAWORD
lora ^nn+++??+=lora-Luna
- ^zz++++=EXTRAWORD
luna ^np++++=EXTRAWORD
and ^cc++++=and
Guerin ^np+++??+=Guerin
2014 ^cd++++=2014).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Belminus ^np+++??+=Belminus
species ^nn++++=species
could ^md+pos+++=could
well ^rb++splt++=well
make ^vb++++=make
use ^nn++++=use
of ^in++++=of
the ^ati++++=the
same ^ap++++=same
general ^jj+atrb+++=general
chemical ^jj+atrb+++=chemical
cues ^nns+++??+=cues
they ^pp3a+pp3+++=they
use ^vb++++=use
to ^to++++=to
locate ^vbi++++=locate
wild ^jj+atrb+++=wild
hosts ^nns++++=hosts
for ^in++++=for
the ^ati++++=the
exploitation ^nn++++=exploitation
of ^in++++=of
synanthropic ^nn+++??+=synanthropic
invertebrates ^nns+++??+=invertebrates
( ^zz++++=(e.g.,
e.g ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
cockroaches ^nns+++??+=cockroaches)
) ^zz++++=EXTRAWORD
since ^cs+sub+++=since
similar ^jj+atrb+++=similar
odors ^nns+++??+=odors
occur ^vb++++=occur
across ^in+pl+++=across
invertebrates ^nns+++??+=invertebrates
and ^cc++++=and
vertebrates ^nns++++=vertebrates,
, ^zz++++=EXTRAWORD
thus ^rb+cnj+++=thus
plausibly ^rb++++=plausibly
explaining ^jj+++xvbg+=explaining
how ^wrb+who+++=how
these ^dt+dem+++=these
small ^jj+atrb+++=small
triatomines ^nns+++??+=triatomines
can ^md+pos+++=can
readily ^rb++++=readily
switch ^nn++++=switch
to ^in++++=to
the ^ati++++=the
domestic ^jj+atrb+++=domestic
habitat ^nn++++=habitat
( ^zz++++=(Ot
ot ^nn+++??+=EXTRAWORD
lora ^nn+++??+=lora-Luna
- ^zz++++=EXTRAWORD
luna ^np++++=EXTRAWORD
and ^cc++++=and
Guerin ^np+++??+=Guerin
2014 ^cd++++=2014,
, ^zz++++=EXTRAWORD
ot ^np++++=Ot
lora ^nn++++=lora-Luna
- ^zz++++=EXTRAWORD
luna ^np++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2016 ^cd++++=2016).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
