The ^ati++++=The
author ^nn++++=author
would ^md+prd+++=would
like ^vb++++=like
to ^to+vcmp+++=to
thank ^vbi++++=thank
the ^ati++++=the
following ^jj+atrb++xvbg+=following
individuals ^nns++++=individuals
for ^in++++=for
their ^pp$+pp3+++=their
contributions ^nns++++=contributions:
: ^zz++++=EXTRAWORD
Jose ^np+++??+=Jose
Manuel ^np++++=Manuel
Mor ^np++++=Mor
N ^zz++++=n
Fa ^nn++++=Fa
Ndes ^nns++++=ndes
And ^cc++++=and
Juan ^np++++=Juan
Marco ^np++++=Marco
Vaggione ^np++++=Vaggione.
 ^zz++++=EXTRAWORD
