The ^ati++++=The
quartiles ^nns+++??+=quartiles
for ^in++++=for
the ^ati++++=the
two ^cd++++=two
distributions ^nns++++=distributions
obtained ^vwbn+++xvbn+=obtained
were ^vbd+bed+aux++=were
assessed ^vpsv++agls+xvbnx+=assessed
according ^in+cmpx+++=according
to ^in"++++=to
the ^ati++++=the
macro ^nn+++??+=macro-regions
- ^zz++++=EXTRAWORD
regions ^nns++++=EXTRAWORD
that ^tht+rel+subj++=that
were ^vbd+bed+vrb++=were
part ^nn++++=part
of ^in++++=of
their ^pp$+pp3+++=their
composition ^nn++++=composition.
. ^zz++++=EXTRAWORD
After ^in+strn+++=After,
, ^zz++++=EXTRAWORD
the ^ati++++=the
number ^nn++++=number
of ^in++++=of
tests ^nns++++=tests,
, ^zz++++=EXTRAWORD
both ^abx++++=both
rapid ^jj++++=rapid
and ^cc+phrs+++=and
molecular ^jj++++=molecular,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
extracted ^vpsv++agls+xvbn+=extracted
according ^in++++=according
to ^to++++=to
the ^ati++++=the
health ^nn++++=health
macro ^nn++++=macro-region.
- ^zz++++=EXTRAWORD
region. ^nn++++=EXTRAWORD
