The ^ati++++=The
prevalence ^nn+++??+=prevalence
of ^in++++=of
enteroparasites ^nns+++??+=enteroparasites
in ^in++++=in
students ^nns++++=students
in ^in++++=in
a ^at++++=a
Guarani ^np+++??+=Guarani
indigenous ^jj+atrb+++=indigenous
village ^nn++++=village
in ^in++++=in
southern ^np++++=southern
Brazil ^np++++=Brazil
was ^vbd+bedz+aux++=was
evaluated ^vpsv++agls+xvbnx+=evaluated
before ^in++++=before
and ^cc++++=and
after ^in++++=after
mass ^nn++++=mass
treatment ^nn++++=treatment
of ^in++++=of
the ^ati++++=the
villagers ^nns++++=villagers
with ^in++++=with
anthelmintic ^nn+++??+=anthelmintic
medication ^nn++++=medication.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
significant ^jj+atrb+++=significant
difference ^nn++++=difference
in ^in++++=in
the ^ati++++=the
frequency ^nn++++=frequency
of ^in++++=of
enteroparasites ^nns+++??+=enteroparasites
between ^in++++=between
the ^ati++++=the
first ^od++++=first
collection ^nn++++=collection
of ^in++++=of
feces ^nns+++??+=feces
and ^cc++++=and
the ^ati++++=the
second ^od++++=second
collection ^nn++++=collection,
, ^zz++++=EXTRAWORD
performed ^xvbn+++xvbn+=performed
after ^in++++=after
treatment ^nn++++=treatment
of ^in++++=of
the ^ati++++=the
population ^nn++++=population
with ^in++++=with
Abz ^np+++??+=ABZ,
, ^zz++++=EXTRAWORD
except ^in++++=except
for ^in++++=for
the ^ati++++=the
frequency ^nn++++=frequency
of ^in++++=of
E ^zz++++=E.
. ^zz++++=EXTRAWORD
histolytica ^nn+++??+=histolytica/E.
dispar ^nn++++=dispar
cysts ^nns++++=cysts,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
higher ^jjr+pred+++=higher
after ^in++++=after
treatment ^nn++++=treatment.
. ^zz++++=EXTRAWORD
