The ^ati++++=The
genus ^nns+++??+=genus
Urochloa ^np+++??+=Urochloa
consists ^vbz++++=consists
of ^in++++=of
exotic ^jj+atrb+++=exotic
invasive ^nn+++??+=invasive
species ^nns++++=species
that ^tht+rel+obj++=that
proliferate ^nn+++??+=proliferate
and ^cc++++=and
interact ^nn+++??+=interact
negatively ^rb++++=negatively
with ^in++++=with
native ^jj+atrb+++=native
species ^nns++++=species
through ^in++++=through
interspecific ^nn+++??+=interspecific
resource ^nn++++=resource
competition ^nn++++=competition,
, ^zz++++=EXTRAWORD
cover ^nn++++=cover
growth ^nn++++=growth
and ^cc++++=and
chemical ^jj+atrb+++=chemical
inhibition ^nn++++=inhibition
through ^in++++=through
the ^ati++++=the
release ^nn++++=release
of ^in++++=of
secondary ^jj+atrb+++=secondary
compounds ^nns++++=compounds
( ^zz++++=(Horowitz
horowitz ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2007 ^cd++++=2007,
, ^zz++++=EXTRAWORD
Scabora ^np+++??+=Scabora
2011 ^cd++++=2011).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^in++++=In
this ^dt+dem+++=this
competition ^nn++++=competition,
, ^zz++++=EXTRAWORD
the ^ati++++=the
exotic ^jj+atrb+++=exotic
species ^nns++++=species
is ^vbz+bez+vrb++=is
favored ^nn+++??+=favored
and ^cc++++=and
may ^md+pos+++=may
inflict ^vb++++=inflict
a ^at++++=a
depressant ^nn+++??+=depressant
effect ^nn++++=effect
on ^in++++=on
the ^ati++++=the
native ^jj+atrb+++=native
plants ^nns++++=plants,
, ^zz++++=EXTRAWORD
eliminating ^nn+++??+=eliminating
them ^pp3o+pp3+++=them
from ^in++++=from
the ^ati++++=the
site ^nn++++=site,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
explains ^vbz+vpub+++=explains
their ^pp$+pp3+++=their
absence ^nn++++=absence
on ^in++++=on
the ^ati++++=the
plots ^nns++++=plots.
. ^zz++++=EXTRAWORD
