The ^ati++++=The
most ^ql+emph+++=most
abundant ^jj+atrb+++=abundant
reptiles ^nns++++=reptiles
in ^in++++=in
the ^ati++++=the
Pnt ^np+++??+=PNT
were ^vbd+bed+vrb++=were
Enyalius ^np+++??+=Enyalius
brasiliensis ^nns+++??+=brasiliensis
and ^cc++++=and
Ecpleopus ^np+++??+=Ecpleopus
gaudichaudii ^nn+++??+=gaudichaudii,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
accounted ^vpsv++agls+xvbn+=accounted
for ^in+ppvb+++=for
approximately ^rb+down+++=approximately
60 ^cd++++=60%
% ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
total ^jj+atrb+++=total
reptilian ^jj+atrb+++=reptilian
abundance ^nn++++=abundance
recorded ^vbd+++xvbn+=recorded
in ^in++++=in
the ^ati++++=the
present ^jj+atrb+++=present
study ^nn++++=study.
. ^zz++++=EXTRAWORD
Enyalius ^np+++??+=Enyalius
brasiliensis ^nns+++??+=brasiliensis
is ^vbz+bez+vrb++=is
typical ^jj+pred+++=typical
of ^in++++=of
forested ^nn+++??+=forested
environments ^nns++++=environments,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
relatively ^rb++++=relatively
abundant ^jj+pred+++=abundant
in ^in++++=in
the ^ati++++=the
area ^nn++++=area
in ^in++++=in
comparison ^nn++++=comparison
with ^in++++=with
other ^ap++++=other
forest ^nn++++=forest
remnants ^nns++++=remnants
in ^in++++=in
the ^ati++++=the
state ^nn++++=state
of ^in++++=of
Rio ^np+++??+=Rio
de ^&fw++++=de
Janeiro ^np+++??+=Janeiro,
, ^zz++++=EXTRAWORD
based ^xvbn+++xvbn+=based
on ^in++++=on
short ^jj++++=short-term
- ^zz++++=EXTRAWORD
term ^nn++++=EXTRAWORD
( ^zz++++=(Morro
morro ^nn+++??+=EXTRAWORD
S ^zz++++=S
o ^zz++++=o
Jo ^np++++=Jo
o ^zz++++=o;
; ^zz++++=EXTRAWORD
Almeida ^np+++??+=Almeida-Gomes
- ^zz++++=EXTRAWORD
gomes ^np++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2008 ^cd++++=2008)
) ^zz++++=EXTRAWORD
or ^cc++++=or
mid ^jjb++++=mid-term
- ^zz++++=EXTRAWORD
term ^nn++++=EXTRAWORD
studies ^nns++++=studies
( ^zz++++=(Guapia
guapia ^nn+++??+=EXTRAWORD
u ^zz++++=u
Ecological ^np+++??+=Ecological
Reserve ^nn++++=Reserve;
; ^zz++++=EXTRAWORD
Almeida ^np+++??+=Almeida-Gomes
- ^zz++++=EXTRAWORD
gomes ^np++++=EXTRAWORD
& ^zz++++=&
Rocha ^np+++??+=Rocha
2014a ^cd++++=2014a).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Ecpleopus ^np+++??+=Ecpleopus
gaudichaudii ^nn+++??+=gaudichaudii
is ^vbz+bez+vrb++=is
a ^at++++=a
Gymnophtalmidae ^np+++??+=Gymnophtalmidae
endemic ^jj++++=endemic
to ^in++++=to
the ^ati++++=the
Atlantic ^np++++=Atlantic
Forest ^nn++++=Forest,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
typically ^rb++++=typically
a ^at++++=a
major ^jj+atrb+++=major
component ^nn++++=component
of ^in++++=of
local ^jj+atrb+++=local
leaf ^nn++++=leaf-litter
- ^zz++++=EXTRAWORD
litter ^nn++++=EXTRAWORD
reptile ^nn+++??+=reptile
communities ^nns++++=communities
( ^zz++++=(e.g.,
e.g ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Dixo ^np+++??+=Dixo
& ^zz++++=&
Verdade ^np+++??+=Verdade
2006 ^cd++++=2006,
, ^zz++++=EXTRAWORD
Almeida ^np+++??+=Almeida-Gomes
- ^zz++++=EXTRAWORD
gomes ^np++++=EXTRAWORD
& ^zz++++=&
rocha ^np++++=Rocha
2014a ^cd++++=2014a,
, ^zz++++=EXTRAWORD
cruz ^np++++=Cruz
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2014 ^cd++++=2014).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
