The ^ati++++=The
results ^nns++++=results
indicate ^vb+vprv+++=indicate
that ^tht+vcmp+++=that
the ^ati++++=the
hydroalcoholic ^nn+++??+=hydroalcoholic
extract ^nn++++=extract
presented ^vwbn+++xvbn+=presented
a ^at++++=a
more ^rbr++++=more
efficient ^jj+atrb+++=efficient
effect ^nn++++=effect
than ^cs+sub+++=than
that ^dt+dem+++=that
presented ^vpsv++by+xvbn+=presented
by ^in++++=by
the ^ati++++=the
decoction ^nn+++??+=decoction,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
the ^ati++++=the
absorbance ^nn+++??+=absorbance
values ^nns++++=values
were ^vbd+bed+vrb++=were
lower ^jjr+pred+++=lower
after ^in++++=after
24 ^cd++++=24
hours ^nns++++=hours
and ^cc++++=and
it ^pp3+it+++=it
has ^vbz+hvz+aux++=has
inhibited ^vprf+++xvbnx+=inhibited
the ^ati++++=the
development ^nn++++=development
and ^cc++++=and
growth ^nn++++=growth
of ^in++++=of
microorganisms ^nns+++??+=microorganisms
as ^ql++++=as
P ^zz++++=P.
. ^zz++++=EXTRAWORD
aeruginosas ^nns+++??+=aeruginosas
and ^cc++++=and
Salmonella ^np+++??+=Salmonella
Typhimurium ^np+++??+=Typhimurium.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
comparing ^vbg+++xvbg+=comparing
the ^ati++++=the
results ^nns++++=results
between ^in++++=between
the ^ati++++=the
microorganisms ^nns+++??+=microorganisms,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
may ^md+pos+++=may
be ^vb+be+aux++=be
observed ^vpsv++agls+xvbnx+=observed
a ^at++++=a
lower ^jjr+atrb+++=lower
bacterial ^jj+atrb+++=bacterial
charge ^nn++++=charge
between ^in++++=between
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
presenting ^vbg+++xvbg+=presenting
a ^at++++=a
statistical ^jj+atrb+++=statistical
difference ^nn++++=difference.
. ^zz++++=EXTRAWORD
