The ^ati++++=The
situation ^nn++++=situation
is ^vbz+bez+vrb++=is
even ^rb++++=even
more ^rbr++++=more
complicated ^jj+++xvbn+=complicated
for ^in++++=for
these ^dt+dem+++=these
students ^nns++++=students,
, ^zz++++=EXTRAWORD
knowing ^vbg+vprv++xvbg+=knowing
that ^tht+vcmp+++=that
many ^ap++++=many
private ^jj+atrb+++=private
and ^cc+phrs+++=and
public ^jj+atrb+++=public
schools ^nns++++=schools
have ^vb+hv+aux++=have
not ^xnot++not++=not
implemented ^vbd+++xvbn+=implemented
the ^ati++++=the
Aee ^np+++??+=AEE
Rooms ^nns++++=Rooms.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
observed ^vbd+vprv+tht0+xvbn+=observed
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
field ^nn++++=field
research ^nn++++=research
( ^zz++++=(Abad,
abad ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
2018 ^cd++++=2018)
) ^zz++++=EXTRAWORD
despite ^in++++=despite
public ^jj+atrb+++=public
policies ^nns++++=policies
that ^tht+rel+subj++=that
oblige ^vb++++=oblige
to ^to+vcmp+++=to
assist ^vbi++++=assist
D&t ^np+++??+=D&T
students ^nns++++=students.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And,
, ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
do ^vb+do+aux++=do
not ^xnot++not++=not
comply ^vb++++=comply
with ^in++++=with
Resolution ^nn++++=Resolution
Cne ^np+++??+=CNE/CEB
n ^zz++++=n
4 ^zz++++=4/2009
of ^in++++=of
the ^ati++++=the
National ^jj+atrb+++=National
Council ^nn++++=Council
of ^in++++=of
Education ^nn++++=Education,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
obliges ^vbz++++=obliges,
, ^zz++++=EXTRAWORD
in ^in++++=in
its ^pp$+it+++=its
Article ^nn++++=Article
5 ^zz++++=5,
, ^zz++++=EXTRAWORD
the ^ati++++=the
implementation ^nn++++=implementation
of ^in++++=of
the ^ati++++=the
Aee ^np+++??+=AEE,
, ^zz++++=EXTRAWORD
primarily ^rb+cnj+++=primarily,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
resource ^nn++++=resource
rooms ^nns++++=rooms
the ^ati++++=the
school ^npl++++=school's
's ^$++++=EXTRAWORD
own ^ap++++=own
multifunctional ^nn++++=multifunctional
in ^in++++=in
the ^ati++++=the
inverse ^jj+atrb+++=inverse
shift ^nn++++=shift
of ^in++++=of
schooling ^nn++++=schooling.
. ^zz++++=EXTRAWORD
