The ^ati++++=The
highest ^jjt+atrb+++=highest
production ^nn++++=production
of ^in++++=of
aboveground ^nn+++??+=aboveground
biomass ^nns+++??+=biomass
was ^vbd+bedz+aux++=was
observed ^vpsv++agls+xvbnx+=observed
at ^rb++++=at
90 ^cd++++=90
Dat ^np+++??+=DAT
in ^in++++=in
M ^zz++++=M.
. ^zz++++=EXTRAWORD
glomerata ^nn+++??+=glomerata
under ^in++++=under
I50 ^np+++??+=I50
( ^zz++++=(45.37
45.37 ^cd++++=EXTRAWORD
g ^zz++++=g
Dw ^np+++??+=DW),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
M ^zz++++=M.
. ^zz++++=EXTRAWORD
laevigata ^nn+++??+=laevigata
under ^in++++=under
I0 ^np+++??+=I0
( ^zz++++=(28.19
28.19 ^cd++++=EXTRAWORD
g ^zz++++=g
Dw ^np+++??+=DW)
) ^zz++++=EXTRAWORD
( ^zz++++=(figure
figure ^nn++++=EXTRAWORD
5 ^zz++++=5
a ^at++++=a).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
At ^rb++++=At
150 ^cd++++=150
Dat ^np+++??+=DAT,
, ^zz++++=EXTRAWORD
shoot ^vb++++=shoot
biomass ^nns+++??+=biomass
in ^in++++=in
M ^zz++++=M.
. ^zz++++=EXTRAWORD
glomerata ^nn+++??+=glomerata
was ^vbd+bedz+vrb++=was
higher ^jjr+pred+++=higher
under ^in++++=under
I0 ^np+++??+=I0,
, ^zz++++=EXTRAWORD
followed ^vpbn+vprv++xvbn+=followed
by ^in++++=by
plants ^nns++++=plants
grew ^vbd+++xvbn+=grew
under ^in++++=under
I25 ^np+++??+=I25
and ^cc++++=and
I50 ^np+++??+=I50
( ^zz++++=(figure
figure ^nn++++=EXTRAWORD
5 ^zz++++=5
b ^zz++++=b).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
in ^in++++=in
M ^zz++++=M.
. ^zz++++=EXTRAWORD
laevigata ^nn+++??+=laevigata
plants ^nns++++=plants,
, ^zz++++=EXTRAWORD
the ^ati++++=the
highest ^jjt+atrb+++=highest
aboveground ^nn+++??+=aboveground
dry ^jj+atrb+++=dry
mass ^nn++++=mass
was ^vbd+bedz+aux++=was
observed ^vpsv++agls+xvbnx+=observed
in ^in++++=in
plants ^nns++++=plants
developed ^vbd+++xvbn+=developed
under ^in++++=under
I25 ^np+++??+=I25
followed ^vwbn+vprv++xvbn+=followed
by ^in++++=by
I0 ^np+++??+=I0.
. ^zz++++=EXTRAWORD
At ^rb++++=At
90 ^cd++++=90
and ^cc++++=and
150 ^cd++++=150
Dat ^np+++??+=DAT,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
observed ^vbd+vprv++xvbn+=observed
that ^tht+vcmp+++=that
under ^in++++=under
I0 ^np+++??+=I0,
, ^zz++++=EXTRAWORD
root ^nn++++=root
dry ^jj+atrb+++=dry
mass ^nn++++=mass
was ^vbd+bedz+vrb++=was
higher ^jjr++++=higher
compared ^jj+++xvbn+=compared
to ^in++++=to
other ^ap++++=other
treatments ^nns++++=treatments
and ^cc++++=and
independent ^jj++++=independent
of ^in++++=of
species ^nn++++=species
( ^zz++++=(figure
figure ^nn++++=EXTRAWORD
5 ^zz++++=5).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Both ^abx++++=Both
species ^nns++++=species
at ^rb++++=at
90 ^cd++++=90
Dat ^np+++??+=DAT
showed ^vbd+vprv++xvbn+=showed
higher ^jjr+atrb+++=higher
leaf ^nn++++=leaf
biomass ^nns+++??+=biomass
production ^nn++++=production
when ^wrb+who+++=when
compared ^xvbn+++xvbn+=compared
to ^in++++=to
other ^ap++++=other
part ^nn++++=part
plants ^nns++++=plants,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
at ^rb++++=at
150 ^cd++++=150
Dat ^np+++??+=DAT,
, ^zz++++=EXTRAWORD
the ^ati++++=the
stem ^nn++++=stem
biomass ^nns+++??+=biomass
was ^vbd+bedz+vrb++=was
higher ^jjr+pred+++=higher
than ^in++++=than
leaf ^nn++++=leaf
dry ^jj+atrb+++=dry
mass ^nn++++=mass
( ^zz++++=(figure
figure ^nn++++=EXTRAWORD
5 ^zz++++=5).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
experiment ^nn++++=experiment
( ^zz++++=(150
150 ^cd++++=EXTRAWORD
Dat ^np+++??+=DAT),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
increased ^jj+atrb++xvbn+=increased
production ^nn++++=production
of ^in++++=of
biomass ^nns+++??+=biomass
was ^vbd+bedz+aux++=was
observed ^vpsv++agls+xvbnx+=observed
under ^in++++=under
I25 ^np+++??+=I25
in ^in++++=in
M ^zz++++=M.
. ^zz++++=EXTRAWORD
laevigata ^jj+++??+=laevigata
compared ^jj+++xvbn+=compared
with ^in++++=with
other ^ap++++=other
solar ^jj+atrb+++=solar
radiances ^nns+++??+=radiances
treatments ^nns++++=treatments.
. ^zz++++=EXTRAWORD
In ^in++++=In
M ^zz++++=M.
. ^zz++++=EXTRAWORD
laevigata ^nn+++??+=laevigata,
, ^zz++++=EXTRAWORD
leaf ^nn++++=leaf,
, ^zz++++=EXTRAWORD
stem ^nn++++=stem,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
root ^nn++++=root
biomass ^nns+++??+=biomass
of ^in++++=of
plants ^nns++++=plants
grown ^vbd+++xvbn+=grown
under ^in++++=under
I75 ^np+++??+=I75
were ^vbd+bed+vrb++=were
38 ^cd++++=38,
, ^zz++++=EXTRAWORD
48 ^cd++++=48,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
70 ^cd++++=70%,
% ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
respectively ^rb+cnj+++=respectively,
, ^zz++++=EXTRAWORD
lower ^jjr++++=lower
when ^wrb+who+++=when
compared ^xvbn+++xvbn+=compared
with ^in++++=with
plants ^nns++++=plants
grown ^vbd+++xvbn+=grown
under ^in++++=under
I25 ^np+++??+=I25.
. ^zz++++=EXTRAWORD
Compared ^j+++xvbn+=Compared
with ^in++++=with
full ^jj+atrb+++=full
sun ^nn++++=sun
treatments ^nns++++=treatments
( ^zz++++=(I0),
i0 ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
root ^nn++++=root
biomass ^nns+++??+=biomass
showed ^vbd+vprv++xvbn+=showed
a ^at++++=a
54 ^cd++++=54%
% ^zz++++=EXTRAWORD
and ^cc++++=and
69 ^cd++++=69%
% ^zz++++=EXTRAWORD
reduction ^nn++++=reduction
under ^in++++=under
I50 ^np+++??+=I50
And ^cc++++=and
I75 ^np++++=I75
Treatments ^nns++++=treatments,
 ^zz++++=EXTRAWORD
Respectively ^rb++++=respectively
 ^zz++++=(figure
Figure ^np++++=EXTRAWORD
 ^zz++++=5).
	 ^zz++++=EXTRAWORD
 ^zz++++=EXTRAWORD
