The ^ati++++=The
unit ^nn++++=unit
root ^nn++++=root
test ^vb++++=test
based ^vbd+++xvbn+=based
on ^in++++=on
soft ^jj+atrb+++=soft
transition ^nn++++=transition,
, ^zz++++=EXTRAWORD
created ^xvbn+++xvbn+=created
by ^in++++=by
Leybourne ^np+++??+=Leybourne,
, ^zz++++=EXTRAWORD
Newbold ^np+++??+=Newbold
& ^zz++++=&
Vougas ^np+++??+=Vougas
( ^zz++++=(1998),
1998 ^cd+date+++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
extended ^vpsv++agls+xvbnx+=extended
to ^to++++=to
two ^cd++++=two
soft ^jj+atrb+++=soft
transitions ^nns+++??+=transitions
and ^cc++++=and
introduced ^vpsv++agls+xvbn+=introduced
to ^in++++=to
the ^ati++++=the
literature ^nn++++=literature
by ^in++++=by
Harvey ^np++++=Harvey
& ^zz++++=&
Mills ^nns++++=Mills
( ^zz++++=(2002)41.
2002)41 ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
three ^cd++++=Three
models ^nns++++=models
were ^vbd+bed+aux++=were
also ^rb++splt++=also
created ^vpsv++agls+xvbn+=created
for ^in++++=for
this ^dt+dem+++=this
test ^nn++++=test;
; ^zz++++=EXTRAWORD
