The ^ati++++=The
first ^od++++=first
problem ^nn++++=problem
that ^tht+rel+subj++=that
appears ^vbz+seem+++=appears
is ^vbz+bez+vrb++=is
how ^wrb+who+++=how
to ^to++++=to
make ^vbi++++=make
a ^at++++=a
general ^jj+atrb+++=general
classification ^nn++++=classification
of ^in++++=of
academic ^jj+atrb+++=academic
Institutions ^nns++++=Institutions
using ^vwbg+++xvbg+=using
the ^ati++++=the
U ^zz++++=U-Multirank
- ^zz++++=EXTRAWORD
multirank ^nn+++??+=EXTRAWORD
, ^zz++++=,
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
created ^vbd+++xvbn+=created
for ^in++++=for
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
if ^cs+cnd+++=if
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
its ^pp$+it+++=its
main ^jjb+atrb+++=main
goal ^nn++++=goal,
, ^zz++++=EXTRAWORD
the ^ati++++=the
U ^zz++++=U-Multiranking
- ^zz++++=EXTRAWORD
multiranking ^nn+++??+=EXTRAWORD
prepares ^vbz++++=prepares
general ^jj+atrb+++=general
classifications ^nns+++??+=classifications
when ^wrb+who+++=when
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
As ^in++++=As
an ^at++++=an
example ^nn++++=example,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
asked ^vbd+vsua++xvbn+=asked
for ^in+ppvb+++=for
a ^at++++=a
general ^jj+atrb+++=general
classification ^nn++++=classification
of ^in++++=of
the ^ati++++=the
Brazilian ^jj+atrb+++=Brazilian
Universities ^nns++++=Universities
in ^in++++=in
the ^ati++++=the
2020 ^cd++++=2020
version ^nn++++=version
using ^vwbg+++xvbg+=using
only ^rb+down+++=only
the ^ati++++=the
Indicators ^vb++++=Indicators
that ^tht+vcmp+subj++=that
have ^vb+hv+vrb++=have
more ^rbr++++=more
than ^in++++=than
90 ^cd++++=90%
% ^zz++++=EXTRAWORD
of ^in++++=of
data ^nns++++=data
reported ^vbd+vpub++xvbn+=reported,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
gives ^vbz++++=gives
the ^ati++++=the
list ^nn++++=list
showed ^vbd+vprv++xvbn+=showed
in ^in++++=in
table ^nn++++=Table
1 ^zz++++=1.
. ^zz++++=EXTRAWORD
