The ^ati++++=The
study ^nn++++=study
of ^in++++=of
water ^nn++++=water
relations ^nns++++=relations
is ^vbz+bez+vrb++=is
important ^jj+pred+++=important
to ^to+jcmp+++=to
comprehend ^vb+++??+=comprehend
the ^ati++++=the
seed ^nn++++=seed
germination ^nn+++??+=germination
process ^nn++++=process
in ^in++++=in
water ^nn++++=water
stress ^nn++++=stress
conditions ^nns++++=conditions.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+aux++=is
estimated ^vpsv++agls+xvbnx+=estimated
that ^tht+vcmp+++=that
20 ^cd++++=20%
% ^zz++++=EXTRAWORD
of ^in++++=of
all ^rb++++=all
irrigated ^vbd+++xvbn+=irrigated
land ^nn++++=land
is ^vbz+bez+aux++=is
currently ^rb++splt++=currently
affected ^vpsv++by+xvbnx+=affected
by ^in++++=by
salt ^nn++++=salt
stress ^nn++++=stress
( ^zz++++=(Taiz
taiz ^np++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2017 ^cd++++=2017).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Inadequate ^jj+atrb+++=Inadequate
agricultural ^jj+atrb+++=agricultural
production ^nn++++=production
techniques ^nns++++=techniques,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
the ^ati++++=the
intensive ^jj+atrb+++=intensive
use ^nn++++=use
of ^in++++=of
fertilizers ^nns++++=fertilizers
that ^tht+rel+subj++=that
have ^vb+hv+vrb++=have
high ^jj+atrb+++=high
concentrations ^nns++++=concentrations
of ^in++++=of
salts ^nns++++=salts
in ^in++++=in
their ^pp$+pp3+++=their
composition ^nn++++=composition
and ^cc++++=and
the ^ati++++=the
improper ^jj+atrb+++=improper
development ^nn++++=development
of ^in++++=of
crop ^nn++++=crop
irrigation ^nn++++=irrigation
methods ^nns++++=methods
are ^vb+ber+vrb++=are
the ^ati++++=the
main ^jjb+atrb+++=main
causes ^nns++++=causes
of ^in++++=of
soil ^nn++++=soil
salinization ^nn+++??+=salinization
( ^zz++++=(Cruz
cruz ^np++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2017 ^cd++++=2017).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Salinity ^np+++??+=Salinity
decreases ^vbz++++=decreases
crop ^nn++++=crop
yield ^nn++++=yield
by ^in++++=by
reducing ^xvbg+++xvbg+=reducing
soil ^nn++++=soil
water ^nn++++=water
availability ^nn++++=availability
and ^cc++++=and
by ^in++++=by
the ^ati++++=the
toxicity ^nn+++??+=toxicity
of ^in++++=of
chemical ^jj+atrb+++=chemical
elements ^nns++++=elements,
, ^zz++++=EXTRAWORD
especially ^rb++++=especially
sodium ^nn++++=sodium
and ^cc++++=and
chlorine ^nn+++??+=chlorine
( ^zz++++=(Souza
souza ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2014 ^cd++++=2014),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
well ^rb++++=well
as ^ql++++=as
causing ^jj+atrb++xvbg+=causing
protein ^nn++++=protein
denaturation ^nn+++??+=denaturation
and ^cc++++=and
membrane ^nn++++=membrane
destabilization ^nn+++??+=destabilization,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
reduce ^vb++++=reduce
above ^in+pl+++=above-ground
- ^zz++++=EXTRAWORD
ground ^nn++++=EXTRAWORD
plant ^nn++++=plant
growth ^nn++++=growth
and ^cc++++=and
inhibit ^vb++++=inhibit
photosynthesis ^nns++++=photosynthesis
( ^zz++++=(Taiz
taiz ^np++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2017 ^cd++++=2017).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
