The ^ati++++=The
legitimizing ^nn+++??+=legitimizing
myths ^nns++++=myths
of ^in++++=of
racist ^nn++++=racist
ideologies ^nns++++=ideologies
are ^vb+ber+vrb++=are
explicit ^jj+pred+++=explicit
- ^zz++++=-or
or ^cc++++=EXTRAWORD
covertly ^jj+++??+=covertly
inculcated ^jj+++xvbn+=inculcated
in ^in++++=in
people ^nns++++=people
and ^cc++++=and
institutions ^nns++++=institutions.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
lead ^vb++++=lead
to ^in++++=to
reproduction ^nn++++=reproduction
throughout ^in++++=throughout
the ^ati++++=the
individual ^jj+atrb+++=individual
life ^nn++++=life
cycle ^nn++++=cycle
and ^cc++++=and
in ^in++++=in
the ^ati++++=the
succession ^nn++++=succession
of ^in++++=of
generations ^nns++++=generations,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
confinement ^nn++++=confinement
of ^in++++=of
black ^jj+atrb+++=black
people ^nns++++=people
in ^in++++=in
general ^jj++++=general,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
black ^jj+atrb+++=black
women ^nns++++=women
in ^in++++=in
particular ^jj++++=particular,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
lower ^jjr+atrb+++=lower
levels ^nns++++=levels
of ^in++++=of
the ^ati++++=the
social ^jj+atrb+++=social
structure ^nn++++=structure
( ^zz++++=(Osorio,
osorio ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
2004 ^cd++++=2004).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
means ^nns++++=means
that ^tht+rel+++=that
black ^jj+atrb+++=black
Brazilian ^jj+atrb+++=Brazilian
women ^nns++++=women
are ^vb+ber+vrb++=are
in ^in++++=in
a ^at++++=a
cumulative ^jj+atrb+++=cumulative
disadvantages ^nns++++=disadvantages
cycle ^nn++++=cycle
( ^zz++++=(Hasenbalg,
hasenbalg ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
2005 ^cd++++=2005)
) ^zz++++=EXTRAWORD
throughout ^in++++=throughout
the ^ati++++=the
phases ^nns++++=phases
of ^in++++=of
their ^pp$+pp3+++=their
life ^nn++++=life.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus,
, ^zz++++=EXTRAWORD
influencing ^jj+++xvbg+=influencing
their ^pp$+pp3+++=their
psychosocial ^jj+atrb+++=psychosocial
development ^nn++++=development
and ^cc++++=and,
, ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore,
, ^zz++++=EXTRAWORD
behavior ^nn++++=behavior
and ^cc++++=and
perceptions ^nns++++=perceptions.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
Can ^md+pos+++=can
Observe ^vb+vprv+++=observe
Those ^dt+dem+++=those
Cumulative ^jj+atrb+++=cumulative
Disadvantages ^nns++++=disadvantages
In ^in++++=in
Table ^nn++++=Table
2 ^nn++++=02.
 ^zz++++=EXTRAWORD
