The ^ati++++=The
authors ^nns++++=authors
thank ^vb++++=thank
Klei ^np+++??+=Klei
Sousa ^np+++??+=Sousa
for ^in++++=for
the ^ati++++=the
illustration ^nn++++=illustration,
, ^zz++++=EXTRAWORD
the ^ati++++=the
two ^cd++++=two
anonymous ^jj+atrb+++=anonymous
reviewers ^nns++++=reviewers
for ^in++++=for
their ^pp$+pp3+++=their
valuable ^jj+atrb+++=valuable
comments ^nns++++=comments,
, ^zz++++=EXTRAWORD
Biologist ^np+++??+=Biologist
Marcio ^np+++??+=Marcio
Leodegario ^np+++??+=Leodegario
And ^cc++++=and
Mr ^npt++++=Mr.
 ^zz++++=EXTRAWORD
Jos ^np++++=Jos
Lopes ^np++++=Lopes
For ^in++++=for
Fieldwork ^nn++++=fieldwork
Assistance ^nn++++=assistance.
 ^zz++++=EXTRAWORD
