The ^ati++++=The
authors ^nns++++=authors
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
express ^vbi++++=express
their ^pp$+pp3+++=their
appreciation ^nn++++=appreciation
to ^in++++=to
the ^ati++++=the
following ^jj+atrb++xvbg+=following
students ^nns++++=students
whose ^whp+rel+obj++=whose
assistance ^nn++++=assistance
made ^vbd+++xvbn+=made
this ^dt+dem+++=this
study ^nn++++=study
possible ^jj++++=possible
in ^in++++=in
the ^ati++++=the
old ^jj+atrb+++=old
school ^nn++++=school
manner ^nn++++=manner
of ^in++++=of
discerning ^xvbg+++xvbg+=discerning
manual ^jj+atrb+++=manual
analysis ^nn++++=analysis:
: ^zz++++=EXTRAWORD
Burcu ^np+++??+=Burcu
Alici ^np+++??+=Alici,
, ^zz++++=EXTRAWORD
May ^md+pos+++=May
Aye ^uh++++=Aye,
, ^zz++++=EXTRAWORD
Sabina ^np+++??+=Sabina
Blankenberg ^np+++??+=Blankenberg,
, ^zz++++=EXTRAWORD
Jane ^np++++=Jane
Boettcher ^np+++??+=Boettcher,
, ^zz++++=EXTRAWORD
Grace ^nn++++=Grace
Davis ^np++++=Davis,
, ^zz++++=EXTRAWORD
Alexander ^np++++=Alexander
Finan ^np+++??+=Finan,
, ^zz++++=EXTRAWORD
Rio ^np+++??+=Rio
Flores ^np+++??+=Flores,
, ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel
Good ^jj++++=Good,
, ^zz++++=EXTRAWORD
Clem ^np+++??+=Clem
Harrington ^np+++??+=Harrington,
, ^zz++++=EXTRAWORD
Habeeb ^np+++??+=Habeeb
Jimoh ^np+++??+=Jimoh,
, ^zz++++=EXTRAWORD
Via ^in++++=Via
Lamberti ^np+++??+=Lamberti,
, ^zz++++=EXTRAWORD
Allan ^np+++??+=Allan
Lopez ^np+++??+=Lopez,
, ^zz++++=EXTRAWORD
Ben ^np++++=Ben
Nguyen ^np+++??+=Nguyen,
, ^zz++++=EXTRAWORD
Valexa ^np+++??+=Valexa
Orelien ^np+++??+=Orelien,
, ^zz++++=EXTRAWORD
Doris ^np++++=Doris
Rodriguez ^np++++=Rodriguez,
, ^zz++++=EXTRAWORD
Nicole ^np+++??+=Nicole
Salazar ^np+++??+=Salazar,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Ava ^np+++??+=Ava
Snow ^np++++=Snow.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
are ^vb+ber+vrb++=are
also ^rb++++=also
grateful ^jj+pred+++=grateful
to ^to+jcmp+++=to
Joe ^vb++++=Joe
Karaganis ^np+++??+=Karaganis,
, ^zz++++=EXTRAWORD
director ^nn++++=director
of ^in++++=of
the ^ati++++=the
Open ^jj+atrb+++=Open
Syllabus ^nn++++=Syllabus
Project ^nn++++=Project,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
consulted ^vprf+++xvbnx+=consulted
with ^in++++=with
us ^pp1o+pp1+++=us
on ^in++++=on
how ^wrb+who+++=how
this ^dt+dem+++=this
technology ^nn++++=technology
could ^md+pos+++=could
be ^vb+be+aux++=be
used ^vpsv++++=used
to ^to++++=to
implement ^vb++++=implement
the ^ati++++=the
proposed ^jj+++xvbn+=proposed
three ^cd++++=three-step
- ^zz++++=EXTRAWORD
step ^vb++++=EXTRAWORD
syllabus ^nn++++=syllabus
rule ^nn++++=rule,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
well ^rb++++=well
as ^ql++++=as
Ariel ^np+++??+=Ariel
Katz ^np++++=Katz
For ^in++++=for
Detailed ^jj+atrb+++=detailed
Counsel ^nn++++=counsel
On ^in++++=on
Canadian ^nn++++=Canadian
Legal ^jj+atrb+++=legal
Matters ^nns++++=matters.
 ^zz++++=EXTRAWORD
