The ^ati++++=The
Board ^nn++++=Board
represents ^vbz++++=represents
the ^ati++++=the
collective ^jj+atrb+++=collective
decision ^nn++++=decision-making
- ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=EXTRAWORD
body ^nn++++=body
responsible ^jj++++=responsible
for ^in++++=for
keeping ^xvbg+++xvbg+=keeping
the ^ati++++=the
strategic ^jj+atrb+++=strategic
direction ^nn++++=direction
of ^in++++=of
the ^ati++++=the
Npo ^np+++??+=NPO.
. ^zz++++=EXTRAWORD
In ^in++++=In
other ^ap++++=other
terms ^nns++++=terms,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
responsible ^jj+pred+++=responsible
for ^in++++=for
the ^ati++++=the
definition ^nn++++=definition
of ^in++++=of
guidelines ^nns+++??+=guidelines
that ^tht+rel+obj++=that
support ^nn++++=support
Npo ^np++++=NPO's
's ^$++++=EXTRAWORD
practices ^nns++++=practices
and ^cc++++=and
business ^nn++++=business,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
whose ^whp+rel+obj++=whose
main ^jjb+atrb+++=main
function ^nn++++=function
is ^vbz+bez+aux++=is
to ^to++++=to
establish ^vbi+vprv+++=establish
a ^at++++=a
link ^nn++++=link
between ^in++++=between
cause ^nn++++=cause
and ^cc++++=and
management ^nn++++=management
according ^in+cmpx+++=according
to ^in++++=to
Fama ^np+++??+=Fama
and ^cc++++=and
Jensen ^np+++??+=Jensen
( ^zz++++=(1983),
1983 ^cd+date+++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Jensen ^np+++??+=Jensen
( ^zz++++=(1993)
1993 ^cd+date+++=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
Jensen ^np+++??+=Jensen
and ^cc++++=and
Meckling ^np+++??+=Meckling
( ^zz++++=(1995).
1995 ^cd+date+++=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Operationally ^np+++??+=Operationally,
, ^zz++++=EXTRAWORD
the ^ati++++=the
construct ^vb++++=construct
Board ^nn++++=Board
involves ^vbz++++=involves
elements ^nns++++=elements
that ^tht+rel+subj++=that
relate ^vb++++=relate
to ^in++++=to
its ^pp$+it+++=its
constitutive ^jj+atrb+++=constitutive
aspects ^nns++++=aspects
( ^zz++++=(election,
election ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
mandate ^nn++++=mandate,
, ^zz++++=EXTRAWORD
independence ^nn++++=independence
and ^cc++++=and
committees ^nns++++=committees)
) ^zz++++=EXTRAWORD
and ^cc++++=and
attributions ^nns+++??+=attributions
( ^zz++++=(approval
approval ^nn++++=EXTRAWORD
of ^in++++=of
ceo ^np++++=CEO
s ^zz++++=s
compensation ^nn++++=compensation
and ^cc++++=and
the ^ati++++=the
annual ^jj+atrb+++=Annual
report ^nn++++=Report).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
