The ^ati++++=The
conclusion ^nn++++=conclusion
driven ^vwbn+++xvbn+=driven
from ^in++++=from
those ^dt+dem+++=those
data ^nns++++=data
is ^vbz+bez+vrb++=is:
: ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
Focusing ^np+++??+=Focusing
and ^cc++++=and
wh ^nn+++??+=wh-fronting
- ^zz++++=EXTRAWORD
fronting ^vbg+++xvbg+=EXTRAWORD
cannot ^md+pos+not++=cannot
cooccur ^vb+++??+=cooccur,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
might ^md+pos+++=might
be ^vb+be+vrb++=be
the ^ati++++=the
case ^nn++++=case
that ^tht+rel+++=that
both ^abx++++=both
the ^ati++++=the
focalized ^nn+++??+=focalized
constituent ^jj++++=constituent
and ^cc++++=and
the ^ati++++=the
wh ^nn+++??+=wh-phrase
- ^zz++++=EXTRAWORD
phrase ^nn++++=EXTRAWORD
are ^vb+ber+aux++=are
fighting ^vbg+++xvbgx+=fighting
for ^in++++=for
the ^ati++++=the
same ^ap++++=same
position ^nn++++=position.
. ^zz++++=EXTRAWORD
Hence ^rb+cnj+++=Hence,
, ^zz++++=EXTRAWORD
wh ^nn+++??+=wh-fronting
- ^zz++++=EXTRAWORD
fronting ^vbg+++xvbg+=EXTRAWORD
might ^md+pos+++=might
posit ^vb++++=posit
wh ^nn++++=wh-operators
- ^zz++++=EXTRAWORD
operators ^nns++++=EXTRAWORD
in ^in++++=in
spec ^np++++=Spec,
, ^zz++++=EXTRAWORD
focp ^np++++=FocP.
. ^zz++++=EXTRAWORD
