The ^ati++++=The
Harvey ^np++++=Harvey,
, ^zz++++=EXTRAWORD
Leybourne ^np+++??+=Leybourne
& ^zz++++=&
Xiao ^np+++??+=Xiao
( ^zz++++=(2008)
2008 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Linearity ^np+++??+=Linearity
Test ^nn++++=Test,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
developed ^vpsv++by+xvbnx+=developed
by ^in++++=by
enhancing ^xvbg+++xvbg+=enhancing
and ^cc++++=and
strengthening ^xvbg+++xvbg+=strengthening
the ^ati++++=the
Harvey ^np++++=Harvey
& ^zz++++=&
Leybourne ^np+++??+=Leybourne
( ^zz++++=(2007)
2007 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Test ^nn++++=Test,
, ^zz++++=EXTRAWORD
reviews ^nns++++=reviews
the ^ati++++=the
state ^nn++++=state
of ^in++++=of
stationarity ^nn+++??+=stationarity
and ^cc++++=and
I1 ^np+++??+=I1
separately ^rb++++=separately.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
Has ^vbz+hvz+vrb++=has
A ^at++++=a
Structure ^nn++++=structure
With ^in++++=with
Two ^cd++++=two
Degrees ^nns++++=degrees
Of ^in++++=of
Freedom ^nn++++=freedom.
 ^zz++++=EXTRAWORD
