The ^ati++++=The
decoction ^nn+++??+=decoction
and ^cc++++=and
extract ^nn++++=extract
of ^in++++=of
L ^zz++++=L.
. ^zz++++=EXTRAWORD
ferrea ^nn+++??+=ferrea
may ^md+pos+++=may
be ^vb+be+aux++=be
utilized ^vpsv++agls+xvbnx+=utilized
as ^ql++++=as
an ^at++++=an
efficient ^jj+atrb+++=efficient
alternative ^nn++++=alternative
of ^in++++=of
disinfectant ^jj+atrb+++=disinfectant
measurement ^nn++++=measurement,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
it ^pp3+it+++=it
has ^vbz+hvz+vrb++=has
antimicrobial ^jj+atrb++??+=antimicrobial
activity ^nn++++=activity
in ^in++++=in
Gram ^np+++??+=Gram-positive
- ^zz++++=EXTRAWORD
positive ^jj+atrb+++=EXTRAWORD
and ^cc+phrs+++=and
negative ^jj+atrb+++=negative
strains ^nns++++=strains.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
can ^md+pos+++=can
also ^rb++++=also
be ^vb+be+aux++=be
used ^vpsv++agls+xvbnx+=used
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
its ^pp$+it+++=its
reduction ^nn++++=reduction
of ^in++++=of
the ^ati++++=the
bacterial ^jj+atrb+++=bacterial
charge ^nn++++=charge
in ^in++++=in
the ^ati++++=the
tested ^jj+atrb++xvbn+=tested
surfaces ^nns++++=surfaces
and ^cc++++=and
its ^pp$+it+++=its
excellent ^jj+atrb+++=excellent
acceptability ^nn++++=acceptability
by ^in++++=by
the ^ati++++=the
audience ^nn++++=audience.
. ^zz++++=EXTRAWORD
