The ^ati++++=The
genus ^nns+++??+=genus
Bostrychia ^np+++??+=Bostrychia
Montagne ^np+++??+=Montagne
belongs ^vbz++++=belongs
to ^in++++=to
Rhodomelaceae ^np+++??+=Rhodomelaceae
( ^zz++++=(Rhodophyta)
rhodophyta ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
includes ^vb++++=includes
macroalgae ^nn+++??+=macroalgae
with ^in++++=with
distribution ^nn++++=distribution
in ^in++++=in
temperate ^jj+atrb+++=temperate
and ^cc+phrs+++=and
tropical ^jj+atrb+++=tropical
regions ^nns++++=regions,
, ^zz++++=EXTRAWORD
occurring ^vbg+++xvbg+=occurring
in ^in++++=in
continental ^jj+atrb+++=continental
aquatic ^jj+atrb+++=aquatic
and ^cc+phrs+++=and
marine ^jj+atrb+++=marine
environments ^nns++++=environments,
, ^zz++++=EXTRAWORD
mainly ^rb++++=mainly
in ^in++++=in
salt ^jj+atrb+++=salt
marshes ^nns++++=marshes
and ^cc++++=and
mangroves ^nns+++??+=mangroves
( ^zz++++=(King
king ^npt++++=EXTRAWORD
& ^zz++++=&
Puttock ^np+++??+=Puttock
1989 ^cd+date+++=1989).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Species ^nns++++=Species
of ^in++++=of
Bostrychia ^np+++??+=Bostrychia
form ^nn++++=form
the ^ati++++=the
structure ^nn++++=structure
of ^in++++=of
the ^ati++++=the
mangrove ^nn+++??+=mangrove
community ^nn++++=community
known ^vbd+vprv++xvbn+=known
as ^ql++++=as
Bostrychietum ^np+++??+=Bostrychietum.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
term ^nn++++=term
was ^vbd+bedz+aux++=was
proposed ^vpsv++by+xvbnx+=proposed
by ^in++++=by
Post ^nn++++=Post
( ^zz++++=(1936)
1936 ^cd+date+++=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
includes ^vb++++=includes
mainly ^rb++++=mainly
rhodophytes ^nns+++??+=rhodophytes
as ^ql++++=as
Bostrychia ^np+++??+=Bostrychia,
, ^zz++++=EXTRAWORD
Caloglossa ^np+++??+=Caloglossa
( ^zz++++=(Harvey)
harvey ^np++++=EXTRAWORD
) ^zz++++=EXTRAWORD
G ^zz++++=G.
. ^zz++++=EXTRAWORD
Martens ^np+++??+=Martens
and ^cc++++=and
Catenella ^np+++??+=Catenella
Greville ^np+++??+=Greville,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
also ^rb++++=also
cyanobacteria ^jj+++??+=cyanobacteria
and ^cc++++=and
chlorophytes ^nns+++??+=chlorophytes
which ^whp+rel+subj++=which
associate ^vb++++=associate
themselves ^ppls+pp3+++=themselves
to ^in++++=to
pneumatophores ^nns+++??+=pneumatophores
of ^in++++=of
Avicennia ^np+++??+=Avicennia
L ^zz++++=L.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
to ^in++++=to
rhizophores ^nns+++??+=rhizophores
and ^cc++++=and
stems ^nns++++=stems
of ^in++++=of
Rhizophora ^np+++??+=Rhizophora
L ^zz++++=L.
. ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Laguncularia ^np+++??+=Laguncularia
C.f.gaertn ^np+++??+=C.F.Gaertn
( ^zz++++=(West
west ^np+pl+++=EXTRAWORD
1991 ^cd+date+++=1991,
, ^zz++++=EXTRAWORD
West ^nr+pl+++=West
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
1993 ^cd+date+++=1993,
, ^zz++++=EXTRAWORD
Pedroche ^np+++??+=Pedroche
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
1995 ^cd+date+++=1995,
, ^zz++++=EXTRAWORD
Yokoya ^np+++??+=Yokoya
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
1999 ^cd+date+++=1999,
, ^zz++++=EXTRAWORD
Fontes ^np+++??+=Fontes
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2007 ^cd++++=2007,
, ^zz++++=EXTRAWORD
garc ^np++++=Garc
a ^at++++=a
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2016 ^cd++++=2016).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
