The ^ati++++=The
study ^nn++++=study
was ^vbd+bedz+aux++=was
conducted ^vpsv++agls+xvbnx+=conducted
at ^rb++++=at
the ^ati++++=the
indigenous ^jj+atrb+++=indigenous
school ^nn++++=school
of ^in++++=of
Ocoy ^np+++??+=Ocoy
Indigenous ^jj+atrb+++=Indigenous
Land ^nn++++=Land
( ^zz++++=(IL),
il ^&fw++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
named ^j+++xvbn+=named
Aldeia ^np+++??+=Aldeia
de ^&fw++++=de
Santa ^&fw++++=Santa
Rosa ^np++++=Rosa
do ^vb+do+vrb++=do
Ocoy ^np+++??+=Ocoy,
, ^zz++++=EXTRAWORD
located ^xvbn+++xvbn+=located
in ^in++++=in
the ^ati++++=the
Municipality ^nn++++=Municipality
of ^in++++=of
S ^zz++++=S
o ^zz++++=o
Miguel ^np++++=Miguel
do ^vb+do+vrb++=do
Igua ^np+++??+=Igua
u ^zz++++=u,
, ^zz++++=EXTRAWORD
western ^jj+atrb+++=western
region ^nn++++=region
of ^in++++=of
the ^ati++++=the
State ^nn++++=State
of ^in++++=of
Paran ^np+++??+=Paran
( ^zz++++=(25
25 ^cd++++=EXTRAWORD
20 ^cd++++=20
50 ^cd++++=50
S ^zz++++=S,
, ^zz++++=EXTRAWORD
54 ^cd++++=54
14 ^cd++++=14
6 ^zz++++=6
o ^zz++++=O),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
southern ^jj+atrb+++=southern
brazil ^np++++=Brazil.
. ^zz++++=EXTRAWORD
