The ^ati++++=The
current ^jj+atrb+++=current
situation ^nn++++=situation
of ^in++++=of
income ^nn++++=income
and ^cc++++=and
job ^nn++++=job
instability ^nn++++=instability
has ^vbz+hvz+aux++=has
led ^vprf+++xvbnx+=led
many ^ap++++=many
researchers ^nns+++??+=researchers
to ^to++++=to
rethink ^vbi++++=rethink
the ^ati++++=the
acquisition ^nn++++=acquisition
and ^cc++++=and
maintenance ^nn++++=maintenance
of ^in++++=of
student ^nn++++=student
loan ^nn++++=loan
debt ^nn++++=debt.
. ^zz++++=EXTRAWORD
Addressing ^vbg+++xvbg+=Addressing
the ^ati++++=the
risks ^nns++++=risks
of ^in++++=of
default ^nn+++??+=default,
, ^zz++++=EXTRAWORD
some ^dti++++=some
private ^jj+atrb+++=private
institutions ^nns++++=institutions
have ^vb+hv+aux++=have
developed ^vprf+++xvbnx+=developed
policies ^nns++++=policies
to ^to++++=to
reduce ^vbi++++=reduce
monthly ^jj+atrb+++=monthly
fees ^nns++++=fees
during ^in++++=during
the ^ati++++=the
pandemic ^nn+++??+=pandemic
period ^nn++++=period.
. ^zz++++=EXTRAWORD
Parents ^nns++++=Parents,
, ^zz++++=EXTRAWORD
students ^nns++++=students,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
guardians ^nns++++=guardians
have ^vb+hv+aux++=have
opened ^vprf+++xvbnx+=opened
up ^rp++++=up
discussions ^nns++++=discussions
about ^in++++=about
full ^jj+atrb+++=full
charges ^nns++++=charges
for ^in++++=for
remote ^jj+atrb+++=remote
classes ^nns++++=classes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
one ^cd1++++=one
case ^nn++++=case
a ^at++++=a
federal ^jj+atrb+++=federal
state ^nn++++=state
has ^vbz+hvz+aux++=has
legally ^rb++splt++=legally
mandated ^vb+++??+=mandated
a ^at++++=a
30 ^cd++++=30%
% ^zz++++=EXTRAWORD
reduction ^nn++++=reduction
in ^in++++=in
tuition ^nn++++=tuition
fees ^nns++++=fees
( ^zz++++=(Law
law ^nn++++=EXTRAWORD
17208 ^cd++++=17208/2020;
State ^nn++++=State
of ^in++++=of
Cear ^np+++??+=Cear
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Similar ^jj+atrb+++=Similar
attempts ^nns++++=attempts
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
made ^vpsv++agls+xvbnx+=made
in ^in++++=in
other ^ap++++=other
states ^nns++++=states
but ^cc++++=but
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
quashed ^nn+++??+=quashed
by ^in++++=by
the ^ati++++=the
federal ^jj+atrb+++=federal
court ^nn++++=court.
. ^zz++++=EXTRAWORD
Medical ^jj+atrb+++=Medical
students ^nns++++=students
from ^in++++=from
a ^at++++=a
private ^jj+atrb+++=private
Hei ^np+++??+=HEI
in ^in++++=in
the ^ati++++=the
State ^nn++++=State
of ^in++++=of
S ^zz++++=S
o ^zz++++=o
Paulo ^np+++??+=Paulo
filed ^vbd+++xvbn+=filed
action ^nn++++=action
to ^to++++=to
deduct ^vbi++++=deduct
tuition ^nn++++=tuition
fees ^nns++++=fees,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
court ^nn++++=court
then ^rn+tm+++=then
reversed ^vbd+++xvbn+=reversed.
. ^zz++++=EXTRAWORD
In ^in++++=In
according ^in++++=according
Brazilian ^jj+atrb+++=Brazilian
Association ^nn++++=Association
of ^in++++=of
Higher ^jjr+atrb+++=Higher
Education ^nn++++=Education
Administrators ^nns++++=Administrators
( ^zz++++=(2020b)
2020b ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
others ^aps++++=others
proceedings ^nns++++=proceedings
to ^to++++=to
deduct ^vbi++++=deduct
tuition ^nn++++=tuition
fees ^nns++++=fees
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
requested ^vpsv++agls+xvbnx+=requested
but ^cc++++=but
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
rejected ^vpsv++by+xvbnx+=rejected
by ^in++++=by
Hie ^np+++??+=HIE
Or ^cc++++=or
Did ^vbd+dod+aux++=did
Not ^xnot++not++=not
Had ^vb+hv+vrb++=had
Negociation ^nn++++=negociation
Up ^rp++++=up
To ^in++++=to
Moment ^nn++++=moment.
 ^zz++++=EXTRAWORD
