The ^ati++++=The
collection ^nn++++=collection
of ^in++++=of
stool ^nn++++=stool
samples ^nns++++=samples
was ^vbd+bedz+aux++=was
carried ^vpsv++agls+xvbnx+=carried
out ^rp+pl+++=out
by ^in++++=by
parents ^nns++++=parents,
, ^zz++++=EXTRAWORD
guardians ^nns++++=guardians
or ^cc++++=or
by ^in++++=by
the ^ati++++=the
children ^nns++++=children
and ^cc++++=and
adolescents ^nns++++=adolescents
themselves ^ppls+pp3+++=themselves
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
old ^jj+pred+++=old
enough ^qlp++++=enough
to ^to++++=to
understand ^vbi+vprv+++=understand
and ^cc+phrs+++=and
proceed ^vb++++=proceed
with ^in++++=with
the ^ati++++=the
collection ^nn++++=collection
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
after ^in++++=after
meeting ^xvbg+++xvbg+=meeting
the ^ati++++=the
research ^nn++++=research
team ^nn++++=team
with ^in++++=with
members ^nns++++=members
of ^in++++=of
the ^ati++++=the
indigenous ^jj+atrb+++=indigenous
community ^nn++++=community
and ^cc++++=and
their ^pp$+pp3+++=their
leaders ^nns++++=leaders.
. ^zz++++=EXTRAWORD
At ^rb++++=At
this ^dt+dem+++=this
meeting ^nvbg+++xvbg+=meeting,
, ^zz++++=EXTRAWORD
the ^ati++++=the
objectives ^nns++++=objectives
and ^cc++++=and
benefits ^nns++++=benefits
of ^in++++=of
the ^ati++++=the
research ^nn++++=research
were ^vbd+bed+aux++=were
explained ^vpsv++agls+xvbnx+=explained,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
well ^rb++++=well
as ^cs+sub+++=as
the ^ati++++=the
correct ^jj+atrb+++=correct
way ^nn++++=way
to ^to++++=to
collect ^vbi++++=collect
the ^ati++++=the
sample ^nn++++=sample.
. ^zz++++=EXTRAWORD
Collection ^nn++++=Collection
flasks ^nns++++=flasks
duly ^rb++++=duly
identified ^vbd+++xvbn+=identified
with ^in++++=with
the ^ati++++=the
participants ^nns++++=participants
names ^nns++++=names
were ^vbd+bed+aux++=were
delivered ^vpsv++agls+xvbnx+=delivered
along ^in++++=along
with ^in++++=with
verbal ^jj+atrb+++=verbal
and ^cc+phrs+++=and
written ^jj+atrb++xvbn+=written
collection ^nn++++=collection
instructions ^nns++++=instructions,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
help ^nn++++=help
of ^in++++=of
the ^ati++++=the
community ^nn++++=community
Ihas ^np+++??+=IHAs.
. ^zz++++=EXTRAWORD
Subsequently ^rb+cnj+++=Subsequently,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Ihas ^np+++??+=IHAs
returned ^vbd+++xvbn+=returned
to ^in++++=to
the ^ati++++=the
participants ^nns++++=participants
homes ^nrs++++=homes
on ^in++++=on
the ^ati++++=the
following ^jj+atrb++xvbg+=following
days ^nns++++=days
to ^to++++=to
collect ^vbi++++=collect
the ^ati++++=the
flasks ^nns++++=flasks
containing ^vwbg+++xvbg+=containing
the ^ati++++=the
stool ^nn++++=stool
samples ^nns++++=samples,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
were ^vbd+bed+vrb++=were
packaged ^jj+pred+++=packaged
in ^in++++=in
cold ^jj+atrb+++=cold
coolers ^nns++++=coolers
without ^in++++=without
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
chemical ^jj+atrb+++=chemical
preservatives ^nns+++??+=preservatives,
, ^zz++++=EXTRAWORD
sent ^j+++xvbn+=sent
to ^in++++=to
the ^ati++++=the
Clinical ^jj+atrb+++=Clinical
Parasitology ^np+++??+=Parasitology
laboratory ^nn++++=laboratory
at ^in++++=at
the ^ati++++=the
State ^nn++++=State
University ^npl++++=University
of ^in++++=of
Western ^jj+atrb+++=Western
Paran ^np+++??+=Paran
, ^zz++++=,
in ^in++++=in
Cascavel ^np+++??+=Cascavel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
maintained ^vprf+++xvbn+=maintained
at ^rb++++=at
temperature ^nn++++=temperature
5 ^zz++++=5
C ^zz++++=C,
, ^zz++++=EXTRAWORD
until ^in++++=until
processing ^nvbg+++xvbg+=processing,
, ^zz++++=EXTRAWORD
within ^in++++=within
3 ^zz++++=3
days ^nns++++=days.
. ^zz++++=EXTRAWORD
the ^ati++++=the
transport ^nn++++=transport
and ^cc++++=and
conservation ^nn+++??+=conservation
of ^in++++=of
the ^ati++++=the
samples ^nns++++=samples
were ^vbd+bed+aux++=were
carried ^vpsv++agls+xvbnx+=carried
out ^rp+pl+++=out
carefully ^rb++++=carefully
so ^ql++++=so
as ^ql++++=as
not ^xnot++not++=not
to ^to++++=to
alter ^vbi++++=alter
the ^ati++++=the
morphology ^nn++++=morphology
of ^in++++=of
the ^ati++++=the
parasites ^nns++++=parasites
and ^cc++++=and
the ^ati++++=the
possibility ^nn++++=possibility
of ^in++++=of
them ^pp3o+pp3+++=them
meeting ^nn++++=meeting.
. ^zz++++=EXTRAWORD
