The ^ati++++=The
transposition ^nn++++=transposition
of ^in++++=of
litter ^nn++++=litter
from ^in++++=from
the ^ati++++=the
Semideciduous ^np+++??+=Semideciduous
Seasonal ^jj+atrb+++=Seasonal
Forest ^nn++++=Forest
to ^in++++=to
the ^ati++++=the
soil ^nn++++=soil
disturbed ^vbd+++xvbn+=disturbed
with ^in++++=with
Urochloa ^np+++??+=Urochloa
brizantha ^nn+++??+=brizantha
did ^vbd+dod+aux++=did
not ^xnot++not++=not
promote ^vb++++=promote
increased ^jj+atrb++xvbn+=increased
richness ^nn++++=richness
in ^in++++=in
arbuscular ^nn+++??+=arbuscular
mycorrhizal ^nn+++??+=mycorrhizal
fungus ^nns+++??+=fungus
species ^nns++++=species,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
facilitate ^vb++++=facilitate
the ^ati++++=the
colonization ^nn++++=colonization
of ^in++++=of
plant ^nn++++=plant
species ^nns++++=species
that ^tht+rel+subj++=that
are ^vb+ber+vrb++=are
useful ^jj+pred+++=useful
in ^in++++=in
the ^ati++++=the
ecological ^nn+++??+=ecological
restoration ^nn++++=restoration
process ^nn++++=process,
, ^zz++++=EXTRAWORD
thus ^rb+cnj+++=thus
suggesting ^vbg+vpub+tht0+xvbg+=suggesting
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
before ^cs+sub+++=before
actions ^nns++++=actions
aimed ^vbd+++xvbn+=aimed
at ^rb++++=at
recovering ^vbg+++xvbg+=recovering
an ^at++++=an
area ^nn++++=area
are ^vb+ber+aux++=are
taken ^vpsv++agls+xvbn+=taken,
, ^zz++++=EXTRAWORD
the ^ati++++=the
grass ^nn++++=grass
must ^md+nec+++=must
be ^vb+be+aux++=be
removed ^vbd+++xvbn+=removed
completely ^rb+amp+++=completely.
. ^zz++++=EXTRAWORD
