The ^ati++++=The
income ^nn++++=income
concentration ^nn++++=concentration,
, ^zz++++=EXTRAWORD
estimated ^j+++xvbn+=estimated
from ^in++++=from
the ^ati++++=the
Gini ^np+++??+=GINI
index ^nn++++=index,
, ^zz++++=EXTRAWORD
showed ^j+++xvbn+=showed
an ^at++++=an
inverse ^jj+atrb+++=inverse
association ^nn++++=association
with ^in++++=with
the ^ati++++=the
femicide ^nn+++??+=femicide
rates ^nns++++=rates
in ^in++++=in
the ^ati++++=the
final ^jj+atrb+++=final
spatial ^jj+atrb+++=spatial
model ^nn++++=model.
. ^zz++++=EXTRAWORD
Suggesting ^vbg+vpub++xvbg+=Suggesting
that ^tht+vcmp+++=that
in ^in++++=in
the ^ati++++=the
places ^nns++++=places
with ^in++++=with
the ^ati++++=the
lowest ^jjt+atrb+++=lowest
social ^jj+atrb+++=social
inequality ^nn++++=inequality
are ^vb+ber+aux++=are
found ^vpsv++agls+xvbnx+=found
the ^ati++++=the
highest ^jjt+atrb+++=highest
rates ^nns++++=rates
of ^in++++=of
femicide ^nn+++??+=femicide.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
result ^nn++++=result
is ^vbz+bez+aux++=is
contradicting ^vbg+++xvbgx+=contradicting
the ^ati++++=the
findings ^nns++++=findings
of ^in++++=of
Leite ^np+++??+=Leite
et.al ^nn+++??+=et.al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2017)
2017 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
35 ^cd++++=35
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
reported ^vbd+vpub++xvbnx+=reported
the ^ati++++=the
presence ^nn++++=presence
of ^in++++=of
a ^at++++=a
direct ^jj+atrb+++=direct
relationship ^nn++++=relationship
between ^in++++=between
social ^jj+atrb+++=social
inequality ^nn++++=inequality
and ^cc++++=and
the ^ati++++=the
rates ^nns++++=rates
of ^in++++=of
femicide ^nn+++??+=femicide.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
other ^ap++++=other
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
in ^in++++=in
this ^dt+dem+++=this
same ^ap++++=same
study ^nn++++=study,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
reported ^vpsv++agls+xvbnx+=reported
in ^in++++=in
a ^at++++=a
peculiar ^jj++++=peculiar
some ^dti++++=some
regionals ^nns+++??+=regionals
exceptions ^nns++++=exceptions
about ^in++++=about
the ^ati++++=the
trends ^nns++++=trends
of ^in++++=of
social ^jj+atrb+++=social
inequity ^nn++++=inequity
found ^vbd+vprv++xvbn+=found
as ^ql++++=as
in ^in++++=in
Esp ^np+++??+=Esp
rito ^nn+++??+=rito
Santo ^np++++=Santo
State ^nn++++=State,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
it ^pp3+it+++=it
presented ^vbd+++xvbn+=presented
better ^jjr+atrb+++=better
inequality ^nn++++=inequality
and ^cc++++=and
high ^jj+atrb+++=high
indicators ^nns++++=indicators
of ^in++++=of
the ^ati++++=the
female ^jj+atrb+++=female
mortality ^nn++++=mortality
rates ^nns++++=rates
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
aggression ^vb++++=aggression
compared ^vbd+++xvbn+=compared
to ^in++++=to
others ^aps++++=others
Brazilian ^jj+atrb+++=Brazilian
States ^nns++++=States
analyzed ^nn+++??+=analyzed
35 ^cd++++=35.
. ^zz++++=EXTRAWORD
Being ^vbg+beg++xvbg+=Being
extremely ^rb+amp+++=extremely
important ^jj++++=important
to ^to+jcmp+++=to
highlight ^vb++++=highlight
in ^in++++=in
this ^dt+dem+++=this
moment ^nn++++=moment
that ^tht+rel+++=that
although ^cs+con+++=although
lost ^vbd+++xvbn+=lost
socioeconomic ^nn+++??+=socioeconomic
issues ^vbz++++=issues
linked ^vbd+++xvbn+=linked
to ^in++++=to
femicide ^nn+++??+=femicide,
, ^zz++++=EXTRAWORD
the ^ati++++=the
factors ^nns++++=factors
that ^tht+rel+subj++=that
permeate ^vb++++=permeate
violence ^nn++++=violence
in ^in++++=in
general ^rb++++=general
go ^vb++++=go
beyond ^in++++=beyond
poverty ^nn++++=poverty
and ^cc++++=and
social ^jj+atrb+++=social
inequality ^nn++++=inequality.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+aux++=is
reinforcing ^vbg+++xvbgx+=reinforcing
the ^ati++++=the
multifactorial ^nn+++??+=multifactorial
nature ^nn++++=nature
of ^in++++=of
violence ^nn++++=violence
against ^in++++=against
women ^nns++++=women,
, ^zz++++=EXTRAWORD
resulting ^vbg+++xvbg+=resulting
from ^in++++=from
the ^ati++++=the
interaction ^nn++++=interaction
of ^in++++=of
individual ^nn++++=individual,
, ^zz++++=EXTRAWORD
relational ^nn+++??+=relational,
, ^zz++++=EXTRAWORD
social ^jj++++=social,
, ^zz++++=EXTRAWORD
cultural ^jj+atrb+++=cultural
and ^cc+phrs+++=and
environmental ^jj+atrb+++=environmental
factors ^nns++++=factors
35,36 ^cd++++=35,36.
. ^zz++++=EXTRAWORD
