The ^ati++++=The
sample ^nn++++=sample
included ^vbd+++xvbn+=included
documents ^nns++++=documents
that ^tht+rel+subj++=that
met ^vprf+++xvbn+=met,
, ^zz++++=EXTRAWORD
simultaneously ^rb+cnj+++=simultaneously,
, ^zz++++=EXTRAWORD
all ^abn++++=all
the ^ati++++=the
following ^jj+atrb++xvbg+=following
inclusion ^nn++++=inclusion
criteria ^nns++++=criteria:
: ^zz++++=EXTRAWORD
structured ^nn+++??+=structured
content ^nn++++=content
based ^vwbn+++xvbn+=based
on ^in++++=on
epidemiological ^nn+++??+=epidemiological
and ^cc++++=and
health ^nn++++=health
indicators ^nns++++=indicators
as ^in++++=as
defined ^nn++++=defined
by ^in++++=by
Who,(13 ^np+++??+=WHO,(13)
) ^zz++++=EXTRAWORD
legal ^jj+atrb+++=legal
validity ^nn++++=validity
in ^in++++=in
the ^ati++++=the
period ^nn++++=period
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
data ^nns++++=data
collection ^nn++++=collection
occurred ^vbd+++xvbn+=occurred,
, ^zz++++=EXTRAWORD
official ^jj+atrb+++=official
character ^nn++++=character
attributed ^vwbn+++xvbn+=attributed
to ^in++++=to
the ^ati++++=the
state ^nn++++=state
level ^nn++++=level
of ^in++++=of
government ^nn++++=government,
, ^zz++++=EXTRAWORD
presenting ^vbg+++xvbg+=presenting
a ^at++++=a
definition ^nn++++=definition
of ^in++++=of
the ^ati++++=the
theoretical ^jj++++=theoretical-conceptual
- ^zz++++=EXTRAWORD
conceptual ^jj+atrb+++=EXTRAWORD
and ^cc+phrs+++=and
methodological ^jj+atrb+++=methodological
framework ^nn++++=framework
for ^in++++=for
the ^ati++++=the
economic ^jj+atrb+++=economic
reopening ^nn++++=reopening
during ^in++++=during
the ^ati++++=the
pandemic ^nn+++??+=pandemic,
, ^zz++++=EXTRAWORD
presenting ^vbg+++xvbg+=presenting
a ^at++++=a
proposal ^nn++++=proposal
of ^in++++=of
economic ^jj+atrb+++=economic
reopening ^nn++++=reopening
agenda ^nn++++=agenda,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
availability ^nn++++=availability
in ^in++++=in
the ^ati++++=the
public ^jj+atrb+++=public
domain ^nn++++=domain.
. ^zz++++=EXTRAWORD
Documents ^nns++++=Documents
were ^vbd+bed+aux++=were
excluded ^vpsv++agls+xvbnx+=excluded
based ^xvbn+++xvbn+=based
on ^in++++=on
the ^ati++++=the
following ^jj+atrb++xvbg+=following
exclusion ^nn++++=exclusion
criteria ^nns++++=criteria:
: ^zz++++=EXTRAWORD
unavailable ^jj+atrb+++=unavailable
full ^jj+atrb+++=full
texts ^nns++++=texts
and ^cc++++=and
unofficial ^jj+atrb+++=unofficial
sources ^nns++++=sources.
. ^zz++++=EXTRAWORD
