The ^ati++++=The
most ^ql+emph+++=most
common ^jj++++=common
was ^vbd+bedz+vrb++=was
the ^ati++++=the
migration ^nn++++=migration
of ^in++++=of
married ^xvbn+++xvbn+=married
men ^nns++++=men,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
their ^pp$+pp3+++=their
families ^nns++++=families
in ^in++++=in
Brazil ^np++++=Brazil,
, ^zz++++=EXTRAWORD
waiting ^vbg+++xvbg+=waiting
for ^in++++=for
their ^pp$+pp3+++=their
return ^nn++++=return
( ^zz++++=(although
although ^cs+con+++=EXTRAWORD
several ^ap++++=several
other ^ap++++=other
configurations ^nns++++=configurations
were ^vbd+bed+vrb++=were
possible ^jj+pred+++=possible).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
they ^pp3a+pp3+++=they
all ^abn++++=all
aimed ^jj+++xvbn+=aimed
at ^rb++++=at
coming ^vbg+++xvbg+=coming
back ^jjb++++=back
and ^cc++++=and
reestablish ^nn+++??+=reestablish
the ^ati++++=the
relations ^nns++++=relations
in ^in++++=in
Valadares ^np+++??+=Valadares.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
trip ^jj++++=trip
organized ^jj+++xvbn+=organized
around ^rp++++=around
kinship ^nn++++=kinship
processes ^nns++++=processes
in ^in++++=in
Valadares ^np+++??+=Valadares
had ^vb+hv+vrb++=had
consequences ^nns++++=consequences
in ^in++++=in
the ^ati++++=the
way ^nn++++=way
Brazilians ^np+++??+=Brazilians
lived ^vbd+++xvbn+=lived
their ^pp$+pp3+++=their
lives ^nns++++=lives
in ^in++++=in
Portugal ^np++++=Portugal.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
of ^in++++=of
the ^ati++++=the
consequences ^nns++++=consequences
that ^tht+rel+obj++=that
we ^pp1a+pp1+++=we
can ^md+pos+++=can
highlight ^vb++++=highlight
are ^vb+ber+vrb++=are:
: ^zz++++=EXTRAWORD
a ^at++++=a
tendency ^nn++++=tendency
to ^to+ncmp+++=to
escape ^vbi++++=escape
the ^ati++++=the
maximum ^nn++++=maximum
from ^in++++=from
any ^dti++++=any
public ^jj+atrb+++=public
exhibition ^nn++++=exhibition,
, ^zz++++=EXTRAWORD
longer ^rbr++++=longer
working ^jj+atrb++xvbg+=working
hours ^nns++++=hours
seeking ^vb+++xvbg+=seeking
to ^to+vcmp+++=to
accumulate ^vbi++++=accumulate
more ^rbr++++=more
money ^nn++++=money,
, ^zz++++=EXTRAWORD
predominant ^jj++++=predominant
living ^jj+++xvbg+=living
among ^in++++=among
Valadares ^np+++??+=Valadares
migrants ^nns+++??+=migrants
and ^cc++++=and
a ^at++++=a
greater ^jjr+atrb+++=greater
inclination ^nn++++=inclination
to ^to+ncmp+++=to
join ^vbi++++=join
brazilian ^jj+atrb+++=Brazilian
protestant ^jj+atrb+++=Protestant
religious ^jj+atrb+++=religious
communities ^nns++++=communities
in ^in++++=in
portugal ^np++++=Portugal.
. ^zz++++=EXTRAWORD
