The ^ati++++=The
presence ^nn++++=presence
of ^in++++=of
formal ^jj+atrb+++=formal
policies ^nns++++=policies,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
broad ^jj+atrb+++=broad
sense ^nn++++=sense,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can
encourage ^vb++++=encourage
employees ^nns++++=employees
to ^in++++=to
confidentially ^nn+++??+=confidentially
report ^vb++++=report
unethical ^jj+atrb+++=unethical
behavior ^nn++++=behavior,
, ^zz++++=EXTRAWORD
avoid ^vb++++=avoid
conflicts ^nns++++=conflicts
of ^in++++=of
interest ^nn++++=interest
( ^zz++++=(for
for ^in++++=EXTRAWORD
example ^nn++++=example,
, ^zz++++=EXTRAWORD
code ^nn++++=code
of ^in++++=of
conduct ^nn++++=conduct,
, ^zz++++=EXTRAWORD
anticorruption ^nn+++??+=anticorruption
policy ^nn++++=policy),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
serve ^vb++++=serve
as ^in++++=as
a ^at++++=a
guide ^nn++++=guide
for ^in++++=for
management ^nn++++=management
practices ^nns++++=practices.
. ^zz++++=EXTRAWORD
As ^ql++++=As
these ^dt+dem+++=these
policies ^nns++++=policies
can ^md+pos+++=can
improve ^vb++++=improve
Npo ^np+++??+=NPO
s ^zz++++=s
governance ^nn+++??+=governance,
, ^zz++++=EXTRAWORD
by ^in++++=by
reducing ^xvbg+++xvbg+=reducing
information ^nn++++=information
asymmetry ^nn+++??+=asymmetry,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
will ^md+prd+++=will
increase ^vb++++=increase
donors ^nns++++=donors
confidence ^vb++++=confidence
that ^tht+vcmp+obj++=that
their ^pp$+pp3+++=their
resources ^nns++++=resources
contribute ^vb++++=contribute
to ^in++++=to
advance ^nn++++=advance
the ^ati++++=the
npo ^np++++=NPO
s ^zz++++=s
institutional ^jj+atrb+++=institutional
mission ^nn++++=mission.
. ^zz++++=EXTRAWORD
