The ^ati++++=The
analysis ^nn++++=analysis
allowed ^vwbn+++xvbn+=allowed
us ^pp1o+pp1+++=us
to ^to++++=to
identify ^vbi++++=identify,
, ^zz++++=EXTRAWORD
in ^in++++=in
our ^pp$+pp1+++=our
sample ^nn++++=sample,
, ^zz++++=EXTRAWORD
the ^ati++++=the
underlying ^jj+atrb++xvbg+=underlying
governance ^nn+++??+=governance
structure ^nn++++=structure
in ^in++++=in
Npo ^np+++??+=NPO
of ^in++++=of
the ^ati++++=the
environmental ^jj+atrb+++=environmental
segment ^nn++++=segment
that ^tht+rel+subj++=that
operate ^vb++++=operate
in ^in++++=in
Brazil ^np++++=Brazil,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^to++++=to
infer ^vbi++++=infer
the ^ati++++=the
positive ^jj+atrb+++=positive
impact ^nn++++=impact
on ^in++++=on
donations ^nns++++=donations
with ^in++++=with
donor ^nn++++=donor
restrictions ^nns++++=restrictions,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
well ^rb++++=well
as ^cs+sub+++=as
the ^ati++++=the
absence ^nn++++=absence
of ^in++++=of
moderation ^nn++++=moderation
of ^in++++=of
Npo ^np+++??+=NPO
s ^zz++++=s
certification ^nn+++??+=certification
in ^in++++=in
this ^dt+dem+++=this
relationship ^nn++++=relationship
( ^zz++++=(Governance
governance ^nn++++=EXTRAWORD
- ^zz++++=->
> ^zz++++=EXTRAWORD
donations ^nns++++=Donations).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
