The ^ati++++=The
second ^od++++=second
sample ^nn++++=sample
was ^vbd+bedz+aux++=was
shown ^vpsv++agls+xvbnx+=shown
to ^to+vcmp+++=to
contain ^vbi++++=contain
less ^rbr++++=less
organic ^jj+atrb+++=organic
matter ^nn++++=matter
than ^in++++=than
the ^ati++++=the
first ^rb+cnj+++=first,
, ^zz++++=EXTRAWORD
suggesting ^vbg+vpub++xvbg+=suggesting
that ^tht+vcmp+++=that
the ^ati++++=the
organic ^jj+atrb+++=organic
matter ^nn++++=matter
underwent ^nn+++??+=underwent
decomposition ^nn++++=decomposition,
, ^zz++++=EXTRAWORD
considering ^vbg+++xvbg+=considering
the ^ati++++=the
increment ^nn++++=increment
( ^zz++++=(addition
addition ^nn++++=EXTRAWORD
of ^in++++=of
serapillera ^nn+++??+=serapillera)
) ^zz++++=EXTRAWORD
received ^vpsv++by+xvbn+=received
by ^in++++=by
the ^ati++++=the
treated ^jj+atrb++xvbn+=treated
plots ^nns++++=plots.
. ^zz++++=EXTRAWORD
Phosphorus ^np+++??+=Phosphorus
content ^nn++++=content
decreased ^vwbn+++xvbn+=decreased
by ^in++++=by
3 ^zz++++=3
mg ^nnu++++=mg
dm ^nnu++++=dm-3
- ^zz++++=EXTRAWORD
3 ^zz++++=EXTRAWORD
between ^in++++=between
samples ^nns++++=samples.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
possible ^jj+pred+++=possible
to ^to+jcmp+++=to
correlate ^vbi++++=correlate
this ^dt+dem+++=this
result ^nn++++=result
with ^in++++=with
the ^ati++++=the
presence ^nn++++=presence
of ^in++++=of
U ^zz++++=U.
. ^zz++++=EXTRAWORD
brizantha ^nn+++??+=brizantha
in ^in++++=in
the ^ati++++=the
soil ^nn++++=soil
because ^cs+cos+++=because,
, ^zz++++=EXTRAWORD
in ^in++++=in
addition ^nn++++=addition
to ^to++++=to
being ^vbg+beg++xvbg+=being
a ^at++++=a
good ^jj+atrb+++=good
host ^nn++++=host
for ^in++++=for
Fma ^np+++??+=FMA,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
plant ^nn++++=plant
has ^vbz+hvz+vrb++=has
a ^at++++=a
high ^jj+atrb+++=high
photosynthetic ^nn+++??+=photosynthetic
rate ^nn++++=rate
and ^cc++++=and
a ^at++++=a
high ^nn++++=high
demand ^vb++++=demand
for ^in++++=for
phosphorus ^nns+++??+=phosphorus
in ^in++++=in
the ^ati++++=the
early ^jj+atrb+++=early
stages ^nns++++=stages
of ^in++++=of
its ^pp$+it+++=its
development ^nn++++=development
( ^zz++++=(Smith
smith ^np++++=EXTRAWORD
& ^zz++++=&
Gianinazzi ^np+++??+=Gianinazzi-Pearson
- ^zz++++=EXTRAWORD
pearson ^np++++=EXTRAWORD
1988 ^cd+date+++=1988,
, ^zz++++=EXTRAWORD
Carrenho ^np+++??+=Carrenho
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2010 ^cd++++=2010).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
way ^nn++++=way
to ^to++++=to
understand ^vbi+vprv+++=understand
the ^ati++++=the
reduction ^nn++++=reduction
of ^in++++=of
phosphorus ^nns+++??+=phosphorus
content ^nn++++=content
between ^in++++=between
samples ^nns++++=samples
is ^vbz+bez+aux++=is
offered ^vpsv++by+xvbnx+=offered
by ^in++++=by
Quesada ^np+++??+=Quesada
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2010):
2010 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
: ^zz++++=EXTRAWORD
after ^in++++=after
analyzing ^nn+++??+=analyzing
soil ^nn++++=soil
samples ^nns++++=samples
from ^in++++=from
six ^cd++++=six
South ^nr+pl+++=South
American ^jj+atrb+++=American
countries ^nns++++=countries,
, ^zz++++=EXTRAWORD
including ^in++++=including
Brazil ^np++++=Brazil,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
pointed ^vbd+++xvbnx+=pointed
out ^rp+pl+++=out
that ^cs+sub+++=that
the ^ati++++=the
total ^jj+atrb+++=total
phosphorus ^nns+++??+=phosphorus
content ^nn++++=content
may ^md+pos+++=may
decline ^vb++++=decline
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
a ^at++++=a
loss ^nn++++=loss
of ^in++++=of
dissolved ^jj+++xvbn+=dissolved
organic ^jj+atrb+++=organic
and ^cc+phrs+++=and
inorganic ^jj+atrb+++=inorganic
phosphorus ^nns+++??+=phosphorus,
, ^zz++++=EXTRAWORD
caused ^xvbn+++xvbn+=caused
by ^in++++=by
weathering ^nn+++??+=weathering
processes ^nns++++=processes
that ^tht+rel+subj++=that
produce ^vb++++=produce
leaching ^nn++++=leaching
or ^cc++++=or
a ^at++++=a
reduction ^nn++++=reduction
of ^in++++=of
soil ^nn++++=soil
mass ^nn++++=mass,
, ^zz++++=EXTRAWORD
in ^in++++=in
addition ^nn++++=addition
to ^in++++=to
the ^ati++++=the
permanent ^jj+atrb+++=permanent
occlusion ^nn++++=occlusion
of ^in++++=of
soil ^nn++++=soil
minerals ^nns++++=minerals.
. ^zz++++=EXTRAWORD
