The ^ati++++=The
excess ^nn++++=excess
of ^in++++=of
salt ^nn++++=salt
( ^zz++++=(NaCl
nacl ^nn+++??+=EXTRAWORD
and ^cc++++=and
Cacl2 ^np+++??+=CaCl2)
) ^zz++++=EXTRAWORD
reduces ^vbz++++=reduces
the ^ati++++=the
germination ^nn+++??+=germination
percentage ^nn++++=percentage
and ^cc++++=and
the ^ati++++=the
initial ^jj+atrb+++=initial
development ^nn++++=development
of ^in++++=of
common ^jj+atrb+++=common
rue ^npl++++=rue
seedlings ^nns++++=seedlings,
, ^zz++++=EXTRAWORD
regardless ^rb++++=regardless
of ^in++++=of
the ^ati++++=the
substance ^nn++++=substance
used ^vbd+++xvbn+=used
for ^in++++=for
stress ^nn++++=stress
induction ^nn++++=induction.
. ^zz++++=EXTRAWORD
