The ^ati++++=The
variables ^nns++++=variables
in ^in++++=in
this ^dt+dem+++=this
study ^nn++++=study
were ^vbd+bed+aux++=were
grouped ^vpsv++agls+xvbnx+=grouped
into ^in++++=into
three ^cd++++=three
blocks ^nns++++=blocks
to ^to++++=to
jointly ^rb++splt++=jointly
assess ^vbi++++=assess
the ^ati++++=the
indicators ^nns++++=indicators
associated ^vbd+++xvbn+=associated
with ^in++++=with
femicide ^nn+++??+=femicide
by ^in++++=by
Pearson ^np++++=Pearson's
's ^$++++=EXTRAWORD
correlation ^nn++++=correlation
coefficient ^nn++++=coefficient
( ^zz++++=(r),
r ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
direction ^nn++++=direction
and ^cc++++=and
magnitude ^nn++++=magnitude
of ^in++++=of
the ^ati++++=the
associations ^nns++++=associations
between ^in++++=between
the ^ati++++=the
independent ^jj+atrb+++=independent
variables ^nns++++=variables
were ^vbd+bed+aux++=were
assessed ^vpsv++agls+xvbnx+=assessed
using ^vbg+++xvbg+=using
a ^at++++=a
correlation ^nn++++=correlation
matrix ^nn++++=matrix:
: ^zz++++=EXTRAWORD
1 ^zz++++=1)
) ^zz++++=EXTRAWORD
socioeconomic ^nn+++??+=socioeconomic
status ^nn++++=status;
; ^zz++++=EXTRAWORD
2 ^zz++++=2)
) ^zz++++=EXTRAWORD
demographic ^jj+atrb+++=demographic
status ^nn++++=status
and ^cc++++=and
3 ^zz++++=3)
) ^zz++++=EXTRAWORD
services ^nns++++=services
and ^cc++++=and
health ^nn++++=health
status ^nn++++=status.
. ^zz++++=EXTRAWORD
For ^in++++=For
this ^dt+dem+++=this
analysis ^nn++++=analysis,
, ^zz++++=EXTRAWORD
all ^abn++++=all
variables ^nns++++=variables
were ^vbd+bed+vrb++=were
standardized ^nn+++??+=standardized
with ^in++++=with
a ^at++++=a
mean ^nn++++=mean
of ^in++++=of
zero ^cd++++=zero
( ^zz++++=(0.0)
0.0 ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
standard ^jj+atrb+++=standard
deviation ^nn++++=deviation
equal ^jj++++=equal
to ^to++++=to
one ^cd1++++=one
( ^zz++++=(1.0),
1.0 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
their ^pp$+pp3+++=their
different ^jj+atrb+++=different
dimensions ^nns++++=dimensions,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
could ^md+pos+++=could
impair ^vb++++=impair
their ^pp$+pp3+++=their
inclusion ^nn++++=inclusion
and ^cc++++=and
interpretation ^nn++++=interpretation
in ^in++++=in
the ^ati++++=the
model ^nn++++=model.
. ^zz++++=EXTRAWORD
