The ^ati++++=The
research ^nn++++=research
was ^vbd+bedz+aux++=was
approved ^vpsv++by+xvbnx+=approved
by ^in++++=by
the ^ati++++=the
National ^jj+atrb+++=National
Research ^nn++++=Research
Ethics ^nn++++=Ethics
Commitee ^np+++??+=Commitee
Conep ^np+++??+=CONEP,
, ^zz++++=EXTRAWORD
with ^in++++=with
registration ^nn++++=registration
number ^nn++++=number
1.756.060 ^cd++++=1.756.060/2016,
with ^in++++=with
participation ^nn++++=participation
in ^in++++=in
the ^ati++++=the
study ^nn++++=study
conditioned ^vwbn+++xvbn+=conditioned
on ^in++++=on
the ^ati++++=the
parents ^nns++++=parents
or ^cc++++=or
guardians ^nns++++=guardians
signing ^vwbg+++xvbg+=signing
the ^ati++++=the
Free ^jj+atrb+++=Free
and ^cc+phrs+++=and
Informed ^jj+atrb++xvbn+=Informed
Consent ^nn++++=Consent
Form ^nn++++=Form
Ficf ^np+++??+=FICF.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
also ^rb++++=also
approval ^nn++++=approval
by ^in++++=by
local ^jj+atrb+++=local
indigenous ^jj+atrb+++=indigenous
leaders ^nns++++=leaders
and ^cc++++=and
by ^in++++=by
the ^ati++++=the
Litoral ^np+++??+=Litoral
Sul ^np+++??+=Sul
Special ^jj+atrb+++=Special
Indigenous ^jj+atrb+++=Indigenous
Sanitary ^jj+atrb+++=Sanitary
District ^nn++++=District
( ^zz++++=(DSEI),
dsei ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
indigenous ^jj+atrb+++=indigenous
village ^nn++++=village
studied ^vbd+++xvbn+=studied
is ^vbz+bez+aux++=is
located ^vpsv++agls+xvbn+=located.
. ^zz++++=EXTRAWORD
