The ^ati++++=The
experience ^nn++++=experience
of ^in++++=of
these ^dt+dem+++=these
people ^nns++++=people
from ^in++++=from
Valadares ^np+++??+=Valadares
in ^in++++=in
Portugal ^np++++=Portugal
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
sense ^nn++++=sense,
, ^zz++++=EXTRAWORD
a ^at++++=a
reverse ^nn++++=reverse
of ^in++++=of
Brazilian ^jj+atrb+++=Brazilian
life ^nn++++=life
in ^in++++=in
Porto ^np+++??+=Porto:
: ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
the ^ati++++=the
latter ^ap++++=latter
were ^vbd+bed+vrb++=were
keen ^jj+pred+++=keen
to ^to+jcmp+++=to
show ^vbi+vprv+++=show
themselves ^ppls+pp3+++=themselves
as ^in++++=as
Brazilian ^jj++++=Brazilian
to ^to++++=to
get ^vbi++++=get
the ^ati++++=the
opportunity ^nn++++=opportunity
in ^in++++=in
the ^ati++++=the
labor ^nn+++??+=labor
market ^nn++++=market
that ^tht+rel+subj++=that
valued ^vwbn+++xvbn+=valued
such ^abl++++=such
Brazilianness ^np+++??+=Brazilianness,
, ^zz++++=EXTRAWORD
the ^ati++++=the
former ^ap++++=former
try ^vb++++=try
to ^to+vcmp+++=to
conceal ^vbi++++=conceal
any ^dti++++=any
Brazilianness ^np+++??+=Brazilianness,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
way ^nn++++=way
to ^to++++=to
not ^xnot++not++=not
jeopardize ^vb++++=jeopardize
the ^ati++++=the
original ^jj+atrb+++=original
migration ^nn++++=migration
plans ^nns++++=plans.
. ^zz++++=EXTRAWORD
