The ^ati++++=The
history ^nn++++=history
of ^in++++=of
higher ^jjr+atrb+++=higher
education ^nn++++=education
in ^in++++=in
Brazil ^np++++=Brazil
can ^md+pos+++=can
be ^vb+be+aux++=be
traced ^vpsv++agls+xvbnx+=traced
to ^in++++=to
the ^ati++++=the
arrival ^nn++++=arrival,
, ^zz++++=EXTRAWORD
during ^in++++=during
the ^ati++++=the
Peninsular ^np+++??+=Peninsular
War ^nn++++=War,
, ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
Portuguese ^jj+atrb+++=Portuguese
royal ^jj+atrb+++=royal
family ^nn++++=family
in ^in++++=in
the ^ati++++=the
colony ^nn++++=colony
in ^in++++=in
1808 ^cd+date+++=1808
and ^cc++++=and
the ^ati++++=the
subsequent ^jj+atrb+++=subsequent
growth ^nn++++=growth
of ^in++++=of
a ^at++++=a
bourgeois ^jj+atrb+++=bourgeois
class ^nn++++=class.
. ^zz++++=EXTRAWORD
During ^in++++=During
the ^ati++++=the
nineteenth ^od++++=nineteenth
century ^nn++++=century,
, ^zz++++=EXTRAWORD
eleven ^cd++++=eleven
different ^jj+atrb+++=different
universities ^nns++++=universities
were ^vbd+bed+aux++=were
founded ^vpsv++agls+xvbnx+=founded,
, ^zz++++=EXTRAWORD
starting ^nvbg+++xvbg+=starting
with ^in++++=with
the ^ati++++=the
School ^nn++++=School
of ^in++++=of
Surgery ^nn++++=Surgery
and ^cc++++=and
Anatomy ^nn++++=Anatomy
in ^in++++=in
Bahia ^np+++??+=Bahia
( ^zz++++=(DeHumerez
dehumerez ^nn+++??+=EXTRAWORD
and ^cc++++=and
Jankevicius ^np+++??+=Jankevicius
2015 ^cd++++=2015).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
At ^rb++++=At
that ^dt+dem+++=that
time ^nn++++=time,
, ^zz++++=EXTRAWORD
higher ^jjr+atrb+++=higher
education ^nn++++=education
was ^vbd+bedz+aux++=was
conceived ^vpsv++agls+xvbnx+=conceived
as ^ql++++=as
preparation ^nn++++=preparation
for ^in++++=for
professional ^jj+atrb+++=professional
practice ^nn++++=practice
and ^cc++++=and
was ^vbd+bedz+aux++=was
reserved ^vpsv++agls+xvbn+=reserved
for ^in++++=for
the ^ati++++=the
white ^jj+atrb+++=white
bourgeois ^jj+atrb+++=bourgeois
elite ^nn++++=elite.
. ^zz++++=EXTRAWORD
