The ^ati++++=The
Kss ^np+++??+=KSS
Test ^nn++++=Test,
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
a ^at++++=a
smooth ^jj+atrb+++=smooth
transition ^nn++++=transition
is ^vbz+bez+vrb++=is
modeled ^nn+++??+=modeled
using ^vwbg+++xvbg+=using
a ^at++++=a
logistic ^nn+++??+=logistic
function ^nn++++=function,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can
be ^vb+be+aux++=be
used ^vpsv++agls+xvbnx+=used
for ^in++++=for
the ^ati++++=the
variable ^jj+atrb+++=variable
series ^nn++++=series
of ^in++++=of
raw ^jj+atrb+++=raw
data ^nns++++=data,
, ^zz++++=EXTRAWORD
demeaned ^nn++++=demeaned
data ^nns++++=data,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
detrended ^nn++++=detrended
data ^nns++++=data.
. ^zz++++=EXTRAWORD
