The ^ati++++=The
report ^nn++++=report
of ^in++++=of
the ^ati++++=the
International ^jj+atrb+++=International
Commission ^nn++++=Commission
for ^in++++=for
the ^ati++++=the
Development ^nn++++=Development
of ^in++++=of
Education ^nn++++=Education
for ^in++++=for
Unesco ^np+++??+=UNESCO,
, ^zz++++=EXTRAWORD
titled ^j+++xvbn+=titled
Learn ^vb+vprv+++=Learn
to ^to+vcmp+++=to
be ^vbi++vrb++=be:
: ^zz++++=EXTRAWORD
the ^ati++++=the
education ^nn++++=education
of ^in++++=of
the ^ati++++=the
future ^jjb++++=future,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
organized ^vpsv++agls+xvbnx+=organized
in ^in++++=in
1973 ^cd+date+++=1973
by ^in++++=by
the ^ati++++=the
former ^ap++++=former
French ^jj+atrb+++=French
minister ^npt++++=minister
Edgar ^np++++=Edgar
Faure ^np+++??+=Faure.
. ^zz++++=EXTRAWORD
Written ^j+++xvbn+=Written
in ^in++++=in
collaboration ^nn++++=collaboration
with ^in++++=with
other ^ap++++=other
authors ^nns++++=authors,
, ^zz++++=EXTRAWORD
the ^ati++++=the
report ^nn++++=report
presented ^vwbn+++xvbn+=presented
a ^at++++=a
panorama ^nn++++=panorama
of ^in++++=of
world ^nn++++=world
education ^nn++++=education
as ^ql++++=as
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
and ^cc++++=and
its ^pp$+it+++=its
tasks ^nns++++=tasks
in ^in+cmpx+++=in
the ^in"++++=the
face ^in"++++=face
of ^in"++++=of
the ^ati++++=the
scientific ^jj+atrb+++=scientific
and ^cc+phrs+++=and
technological ^jj+atrb+++=technological
development ^nn++++=development
of ^in++++=of
that ^dt+dem+++=that
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
concepts ^nns++++=concepts
in ^in++++=in
the ^ati++++=the
texts ^nns++++=texts,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
learn ^vb+vprv+++=learn
to ^to+vcmp+++=to
be ^vbi++vrb++=be
, ^zz++++=,
educational ^jj+atrb+++=educational
city ^nn++++=city
, ^zz++++=,
continuous ^jj+atrb+++=continuous
and ^cc+phrs+++=and
permanent ^jj+atrb+++=permanent
education ^nn++++=education
, ^zz++++=,
will ^md+prd+++=will
be ^vb+be+aux++=be
mentioned ^vpsv++agls+xvbnx+=mentioned
again ^rb+tm+++=again
in ^in++++=in
another ^dt++++=another
report ^vb++++=report
for ^in++++=for
Unesco ^np+++??+=UNESCO,
, ^zz++++=EXTRAWORD
organized ^j+++xvbn+=organized,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
time ^nn++++=time,
, ^zz++++=EXTRAWORD
by ^in++++=by
another ^dt++++=another
Frenchman ^nn++++=Frenchman,
, ^zz++++=EXTRAWORD
Jacques ^np++++=Jacques
Delors ^np+++??+=Delors,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
published ^vpsv++agls+xvbn+=published
in ^in++++=in
1996 ^cd+date+++=1996
under ^in++++=under
the ^ati++++=the
title ^nn++++=title
Learning ^vwbg+++xvbg+=Learning:
: ^zz++++=EXTRAWORD
the ^ati++++=the
treasure ^nn++++=treasure
within ^in+strn+++=within,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
30 ^cd++++=30
years ^nns++++=years
after ^cs+sub+++=after
the ^ati++++=the
report ^nn++++=report
organized ^vpsv++by+xvbn+=organized
by ^in++++=by
faure ^np++++=Faure
( ^zz++++=(1973).
1973 ^cd+date+++=EXTRAWORD
). ^nn++++=EXTRAWORD
