The ^ati++++=The
analysis ^nn++++=analysis
was ^vbd+bedz+aux++=was
performed ^vpsv++agls+xvbnx+=performed
using ^vbg+++xvbg+=using
Stata ^np+++??+=STATA
16.0 ^cd+date+++=16.0
software ^nn+++??+=software
( ^zz++++=(https://www.stata.com).
https ^nns+++??+=EXTRAWORD
: ^zz++++=EXTRAWORD
Descriptive ^jj+atrb+++=Descriptive
analysis ^nn++++=analysis
was ^vbd+bedz+aux++=was
performed ^vpsv++agls+xvbnx+=performed
using ^vbg+++xvbg+=using
mean ^jj+atrb+++=mean
rates ^nns++++=rates,
, ^zz++++=EXTRAWORD
standard ^jj+atrb+++=standard
deviation ^nn++++=deviation,
, ^zz++++=EXTRAWORD
minimum ^jj++++=minimum,
, ^zz++++=EXTRAWORD
maximum ^nn++++=maximum
and ^cc++++=and
median ^jjb++++=median
of ^in++++=of
the ^ati++++=the
variables ^nns++++=variables.
. ^zz++++=EXTRAWORD
Multilevel ^np+++??+=Multilevel
mixed ^vbd+++xvbn+=mixed-effects
- ^zz++++=EXTRAWORD
effects ^nns++++=EXTRAWORD
negative ^jj+atrb+++=negative
binomial ^nn+++??+=binomial
regression ^nn++++=regression
was ^vbd+bedz+aux++=was
used ^vpsv++++=used
to ^in++++=to
analyze ^nn+++??+=analyze
the ^ati++++=the
association ^nn++++=association
between ^in++++=between
the ^ati++++=the
procedures ^nns++++=procedures
and ^cc++++=and
the ^ati++++=the
impact ^nn++++=impact
of ^in++++=of
Covid ^np+++??+=COVID-19,
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
from ^in++++=from
February ^nr++++=February
2018 ^cd++++=2018
to ^in++++=to
December ^nr++++=December
2020 ^cd++++=2020.
. ^zz++++=EXTRAWORD
A ^at++++=A
stepwise ^nn+++??+=stepwise
backward ^jj+atrb+++=backward
procedure ^nn++++=procedure
was ^vbd+bedz+aux++=was
used ^vpsv++++=used
to ^to++++=to
select ^vb++++=select
variables ^nns++++=variables
in ^in++++=in
the ^ati++++=the
adjusted ^jj+atrb++xvbn+=adjusted
model ^nn++++=model.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
variables ^nns++++=variables
presenting ^vwbg+++xvbg+=presenting
a ^at++++=a
p ^zz++++=p-value
- ^zz++++=EXTRAWORD
value ^nn++++=EXTRAWORD
< ^zz++++=<
0.250 ^nn+++??+=0.250
were ^vbd+bed+aux++=were
retained ^vpsv++agls+xvbnx+=retained
in ^in++++=in
the ^ati++++=the
final ^jj+atrb+++=final
model ^nn++++=model.
. ^zz++++=EXTRAWORD
Incidence ^nn++++=Incidence
rate ^nn++++=rate
ratios ^nns++++=ratios
and ^cc++++=and
95 ^cd++++=95%
% ^zz++++=EXTRAWORD
confidence ^nn++++=confidence
intervals ^nns++++=intervals
were ^vbd+bed+aux++=were
estimated ^vwbn+vprv+++=estimated
in ^in++++=in
the ^ati++++=the
regressions ^nns++++=regressions.
. ^zz++++=EXTRAWORD
