The ^ati++++=The
situation ^nn++++=situation
with ^in++++=with
regard ^nn++++=regard
to ^in++++=to
internet ^nn+++??+=internet
access ^nn++++=access
is ^vbz+bez+aux++=is
even ^rb++splt++=even
more ^rbr++++=more
aggravated ^vbd+++xvbn+=aggravated
in ^in++++=in
the ^ati++++=the
North ^np+pl+++=North
and ^cc++++=and
Northeast ^np+++??+=Northeast
regions ^nns++++=regions
of ^in++++=of
Brazil ^np++++=Brazil
where ^wrb+who+++=where
only ^rb+down+++=only
28.7 ^cd++++=28.7%
% ^zz++++=EXTRAWORD
and ^cc++++=and
30 ^cd++++=30%,
% ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
respectively ^rb+cnj+++=respectively,
, ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
population ^nn++++=population,
, ^zz++++=EXTRAWORD
enjoy ^vb++++=enjoy
access ^nn++++=access.
. ^zz++++=EXTRAWORD
Among ^in++++=Among
black ^jj++++=black
and ^cc+phrs+++=and
mixed ^jj+++xvbn+=mixed-race
- ^zz++++=EXTRAWORD
race ^nn++++=EXTRAWORD
people ^nns++++=people
in ^in++++=in
the ^ati++++=the
country ^nn++++=country
as ^in++++=as
a ^at++++=a
whole ^nn++++=whole,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
23.9 ^cd++++=23.9%
% ^zz++++=EXTRAWORD
have ^vb+hv+vrb++=have
internet ^jj+atrb++??+=internet
access ^nn++++=access
( ^zz++++=(Brazilian
brazilian ^jj+atrb+++=EXTRAWORD
Institute ^nn++++=Institute
of ^in++++=of
Statistics ^nn++++=Statistics
and ^cc++++=and
Geography ^nn++++=Geography
2019 ^cd++++=2019).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Given ^vpbn+v++xvbn+=Given
that ^dt+dem+++=that
a ^at++++=a
majority ^nn++++=majority
of ^in++++=of
the ^ati++++=the
black ^jj+atrb+++=black
population ^nn++++=population
lives ^nns++++=lives
in ^in++++=in
poverty ^nn++++=poverty,
, ^zz++++=EXTRAWORD
black ^jj+atrb+++=black
students ^nns++++=students
represent ^vb++++=represent
a ^at++++=a
particularly ^rb++++=particularly
vulnerable ^jj+atrb+++=vulnerable
population ^nn++++=population
in ^in++++=in
terms ^nns++++=terms
of ^in++++=of
access ^nn++++=access
to ^in++++=to
quality ^nn++++=quality
internet ^nn++++=internet
service ^nn++++=service.
. ^zz++++=EXTRAWORD
