The ^ati++++=The
first ^od++++=first
observation ^nn++++=observation
is ^vbz+bez+vrb++=is
the ^ati++++=the
large ^jj+atrb+++=large
amount ^nn++++=amount
of ^in++++=of
missing ^xvbg+++xvbg+=missing
data ^nns++++=data,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
are ^vb+ber+aux++=are
represented ^vpsv++by+xvbnx+=represented
by ^in++++=by
the ^ati++++=the
slices ^nns++++=slices
of ^in++++=of
the ^ati++++=the
circles ^nns++++=circles
that ^tht+rel+subj++=that
have ^vb+hv+vrb++=have
only ^rb+down+++=only
light ^jj+atrb+++=light
colors ^nns+++??+=colors,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
represents ^vbz++++=represents
the ^ati++++=the
Indicators ^nns++++=Indicators
with ^in++++=with
missing ^xvbg+++xvbg+=missing
data ^nns++++=data.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
a ^at++++=a
frequent ^jj+atrb+++=frequent
problem ^nn++++=problem
in ^in++++=in
the ^ati++++=the
U ^zz++++=U-Multirank
- ^zz++++=EXTRAWORD
multirank ^nn+++??+=EXTRAWORD
that ^tht+rel+subj++=that
must ^md+nec+++=must
be ^vb+be+aux++=be
addressed ^vpsv++by+xvbnx+=addressed
by ^in++++=by
the ^ati++++=the
Brazilian ^jj+atrb+++=Brazilian
Institutions ^nns++++=Institutions
that ^tht+rel+subj++=that
have ^vb+hv+vrb++=have
the ^ati++++=the
goal ^nn++++=goal
of ^in++++=of
improving ^jj+atrb+++=improving
positions ^nns++++=positions
in ^in++++=in
this ^dt+dem+++=this
ranking ^nn++++=ranking.
. ^zz++++=EXTRAWORD
