The ^ati++++=The
Patax ^np+++??+=Patax
Indigenous ^jj+atrb+++=Indigenous
people ^nns++++=people
reside ^vb++++=reside
in ^in++++=in
the ^ati++++=the
extreme ^nn++++=extreme
south ^nr+pl+++=south
of ^in++++=of
the ^ati++++=the
state ^nn++++=state
of ^in++++=of
Bahia ^np+++??+=Bahia,
, ^zz++++=EXTRAWORD
Brazil ^np++++=Brazil,
, ^zz++++=EXTRAWORD
across ^in+pl+++=across
36 ^cd++++=36
villages ^nns++++=villages
distributed ^vwbn+++xvbn+=distributed
among ^in++++=among
six ^cd++++=six
Indigenous ^jj+atrb+++=Indigenous
territories ^nns++++=territories:
: ^zz++++=EXTRAWORD
guas ^nns+++??+=guas
Belas ^np+++??+=Belas,
, ^zz++++=EXTRAWORD
Aldeia ^np+++??+=Aldeia
Velha ^np+++??+=Velha,
, ^zz++++=EXTRAWORD
Barra ^np+++??+=Barra
Velha ^np+++??+=Velha,
, ^zz++++=EXTRAWORD
Imbiriba ^np+++??+=Imbiriba,
, ^zz++++=EXTRAWORD
Coroa ^np+++??+=Coroa
Vermelha ^np+++??+=Vermelha,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mata ^np+++??+=Mata
Medonha ^np+++??+=Medonha.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
territories ^nns++++=territories
are ^vb+ber+aux++=are
situated ^vpsv++agls+xvbnx+=situated
within ^in++++=within
the ^ati++++=the
municipalities ^nns+++??+=municipalities
of ^in++++=of
Santa ^&fw++++=Santa
Cruz ^np++++=Cruz
Cabr ^np+++??+=Cabr
lia ^nn+++??+=lia,
, ^zz++++=EXTRAWORD
Porto ^np+++??+=Porto
Seguro ^np+++??+=Seguro,
, ^zz++++=EXTRAWORD
Itamaraju ^np+++??+=Itamaraju,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Prado ^np+++??+=Prado.
. ^zz++++=EXTRAWORD
Aldeia ^np+++??+=Aldeia
Velha ^np+++??+=Velha,
, ^zz++++=EXTRAWORD
located ^xvbn+++xvbn+=located
in ^in++++=in
Arraial ^np+++??+=Arraial
D ^zz++++=D'Ajuda
'ajuda ^nn+++??+=EXTRAWORD
within ^in++++=within
the ^ati++++=the
municipality ^nn++++=municipality
of ^in++++=of
Porto ^np+++??+=Porto
Seguro ^np+++??+=Seguro,
, ^zz++++=EXTRAWORD
encompasses ^vbz++++=encompasses
an ^at++++=an
area ^nn++++=area
of ^in++++=of
2,010 ^cd++++=2,010
hectares ^nns+++??+=hectares,
, ^zz++++=EXTRAWORD
of ^in++++=of
which ^whp+rel+pied++=which
approximately ^rb+down+++=approximately
80 ^cd++++=80%
% ^zz++++=EXTRAWORD
consists ^vbz++++=consists
of ^in++++=of
native ^jj+atrb+++=native
forest ^nn++++=forest,
, ^zz++++=EXTRAWORD
in ^in++++=in
addition ^nn++++=addition
to ^in++++=to
a ^at++++=a
mangrove ^nn+++??+=mangrove
area ^nn++++=area
of ^in++++=of
approximately ^rb+down+++=approximately
10 ^cd++++=10
km ^nnu++++=km
. ^zz++++=.
According ^in+cmpx+++=According
to ^in++++=to
data ^nns++++=data
from ^in++++=from
the ^ati++++=the
Indigenous ^jj+atrb+++=Indigenous
Health ^nn++++=Health
Care ^nn++++=Care
Information ^nn++++=Information
System ^nn++++=System
( ^zz++++=(SIASI),
siasi ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
in ^in++++=in
2010 ^cd++++=2010
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
11,436 ^cd++++=11,436
inhabitants ^nns++++=inhabitants
across ^in+pl+++=across
19 ^cd++++=19
of ^in++++=of
these ^dt+dem+++=these
villages ^nns++++=villages,
, ^zz++++=EXTRAWORD
with ^in++++=with
928 ^cd++++=928
residents ^nns++++=residents
in ^in++++=in
aldeia ^np++++=Aldeia
velha ^np++++=Velha.
. ^zz++++=EXTRAWORD
