The ^ati++++=The
study ^nn++++=study
received ^vbd+++xvbn+=received
approval ^nn++++=approval
from ^in++++=from
the ^ati++++=the
Research ^nn++++=Research
Ethics ^nn++++=Ethics
Committee ^nn++++=Committee
of ^in++++=of
Tiradentes ^np+++??+=Tiradentes
University ^npl++++=University
( ^zz++++=(CAAE
caae ^nn+++??+=EXTRAWORD
No ^at++++=No.
. ^zz++++=EXTRAWORD
20058919.5.0000.5371 ^cd++++=20058919.5.0000.5371)
) ^zz++++=EXTRAWORD
and ^cc++++=and
was ^vbd+bedz+aux++=was
conducted ^vpsv++agls+xvbnx+=conducted
in ^in++++=in
accordance ^nn++++=accordance
with ^in++++=with
national ^jj++++=national
and ^cc+phrs+++=and
international ^jj+atrb+++=international
ethical ^jj+atrb+++=ethical
guidelines ^nns++++=guidelines
for ^in++++=for
research ^nn++++=research
involving ^jj+atrb+++=involving
human ^jj+atrb+++=human
participants ^nns++++=participants.
. ^zz++++=EXTRAWORD
