A ^at++++=A
high ^jj++++=high-relief
- ^zz++++=EXTRAWORD
relief ^nn++++=EXTRAWORD
calendar ^nn++++=calendar
can ^md+pos+++=can
be ^vb+be+aux++=be
constructed ^vpsv++agls+xvbnx+=constructed
using ^vbg+++xvbg+=using
Velcro ^np+++??+=Velcro,
, ^zz++++=EXTRAWORD
ethylene ^nn++++=ethylene-vinyl
- ^zz++++=EXTRAWORD
vinyl ^nn+++??+=EXTRAWORD
acetate ^nn+++??+=acetate
( ^zz++++=(EVA)
eva ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
foam ^nn++++=foam,
, ^zz++++=EXTRAWORD
cardboard ^nn++++=cardboard,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
glue ^nn++++=glue,
, ^zz++++=EXTRAWORD
allowing ^vbg+++xvbg+=allowing
blind ^jj+atrb+++=blind
students ^nns++++=students
to ^to++++=to
assemble ^vbi++++=assemble
and ^cc++++=and
disassemble ^nn+++??+=disassemble
it ^pp3+it+++=it
daily ^jj++++=daily.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
activity ^nn++++=activity
may ^md+pos+++=may
be ^vb+be+aux++=be
integrated ^vpsv++agls+xvbnx+=integrated
with ^in++++=with
Activity ^nn++++=Activity
C ^zz++++=C
and ^cc++++=and/or
Activity ^nn++++=Activity
B ^zz++++=B
to ^to++++=to
create ^vbi++++=create
a ^at++++=a
more ^rbr++++=more
comprehensive ^jj+atrb+++=comprehensive
calendar ^nn++++=calendar.
. ^zz++++=EXTRAWORD
The ^ati++++=The
materials ^nns++++=materials
would ^md+prd+++=would
include ^vb++++=include
three ^cd++++=three
sets ^nns++++=sets
of ^in++++=of
Eva ^np+++??+=EVA
cards ^nns++++=cards:
: ^zz++++=EXTRAWORD
one ^cd1++++=one
set ^vbd+++xvbn+=set
containing ^vbg+++xvbg+=containing
seven ^cd++++=seven
cards ^nns++++=cards
for ^in++++=for
the ^ati++++=the
days ^nns++++=days
of ^in++++=of
the ^ati++++=the
week ^nn++++=week,
, ^zz++++=EXTRAWORD
a ^at++++=a
second ^od++++=second
set ^nn+++xvbn+=set
with ^in++++=with
31 ^cd++++=31
cards ^nns++++=cards
for ^in++++=for
the ^ati++++=the
days ^nns++++=days
of ^in++++=of
the ^ati++++=the
month ^nn++++=month,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
third ^od++++=third
set ^vbd+++xvbn+=set
with ^in++++=with
12 ^cd++++=12
cards ^nns++++=cards
for ^in++++=for
the ^ati++++=the
months ^nns++++=months.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
a ^at++++=a
piece ^nn++++=piece
of ^in++++=of
cardboard ^nn++++=cardboard
would ^md+prd+++=would
serve ^vb++++=serve
as ^in++++=as
the ^ati++++=the
base ^nn++++=base,
, ^zz++++=EXTRAWORD
onto ^in++++=onto
which ^whp+rel+pied++=which
the ^ati++++=the
day ^nn++++=day
of ^in++++=of
the ^ati++++=the
week ^nn++++=week,
, ^zz++++=EXTRAWORD
month ^nn++++=month,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
date ^nn++++=date
cards ^nns++++=cards
could ^md+pos+++=could
be ^vb+be+aux++=be
attached ^vpsv++agls+xvbnx+=attached
using ^vbg+++xvbg+=using
Velcro ^np+++??+=Velcro.
. ^zz++++=EXTRAWORD
As ^cs+sub+++=As
in ^in++++=in
the ^ati++++=the
previous ^jj+atrb+++=previous
proposal ^nn++++=proposal,
, ^zz++++=EXTRAWORD
the ^ati++++=the
words ^nns++++=words
and ^cc++++=and
numbers ^nns++++=numbers
can ^md+pos+++=can
be ^vb+be+aux++=be
presented ^vpsv++agls+xvbnx+=presented
either ^dtx++++=either
in ^in++++=in
Braille ^np+++??+=Braille
or ^cc++++=or,
, ^zz++++=EXTRAWORD
as ^in++++=as
shown ^nn++++=shown
in ^in++++=in
the ^ati++++=the
digitally ^rb++++=digitally
created ^vbd+++xvbn+=created
model ^nn++++=model
below ^in+pl+++=below
( ^zz++++=(Image
image ^nn++++=EXTRAWORD
9 ^zz++++=9),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
in ^in++++=in
high ^jj++++=high-relief
- ^zz++++=EXTRAWORD
relief ^nn++++=EXTRAWORD
alphabetic ^nn++++=alphabetic
and ^cc++++=and
numeric ^jj+atrb+++=numeric
characters ^nns++++=characters.
. ^zz++++=EXTRAWORD
