The ^ati++++=The
miniaturized ^nn+++??+=miniaturized
elements ^nns++++=elements
of ^in++++=of
micro ^nn+++??+=micro-linguistics
- ^zz++++=EXTRAWORD
linguistics ^nn++++=EXTRAWORD
can ^md+pos+++=can
provide ^vb+vsua+++=provide
a ^at++++=a
useful ^jj+atrb+++=useful
framework ^nn++++=framework
for ^in++++=for
explaining ^xvbg+++xvbg+=explaining
the ^ati++++=the
concept ^nn++++=concept
of ^in++++=of
mode ^nn++++=mode.
. ^zz++++=EXTRAWORD
In ^in++++=In
this ^dt+dem+++=this
context ^nn++++=context,
, ^zz++++=EXTRAWORD
micro ^nn+++??+=micro-linguistics
- ^zz++++=EXTRAWORD
linguistics ^nn++++=EXTRAWORD
refers ^vbz++++=refers
to ^in++++=to
the ^ati++++=the
subfields ^nns+++??+=subfields
of ^in++++=of
phonetics ^nn++++=phonetics/phonology,
morphology ^nn++++=morphology,
, ^zz++++=EXTRAWORD
grammar ^nn++++=grammar/syntax,
and ^cc++++=and
semantics ^nn++++=semantics.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
areas ^nns++++=areas
focus ^nn++++=focus
on ^in++++=on
the ^ati++++=the
analysis ^nn++++=analysis
of ^in++++=of
the ^ati++++=the
smallest ^jjt+atrb+++=smallest
units ^nns++++=units
relevant ^jj++++=relevant
to ^in++++=to
each ^dt++++=each
domain ^nn++++=domain,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
phones ^nns++++=phones/phonemes
in ^in++++=in
phonetics ^nn++++=phonetics/phonology,
morphemes ^nns++++=morphemes
in ^in++++=in
morphology ^nn++++=morphology,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lexemes ^nns+++??+=lexemes
in ^in++++=in
grammar ^nn++++=grammar/syntax.
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
semes ^nns+++??+=semes
are ^vb+ber+aux++=are
recognized ^vpsv++agls+xvbnx+=recognized
as ^ql++++=as
fundamental ^jj+atrb+++=fundamental
components ^nns++++=components
within ^in++++=within
the ^ati++++=the
field ^nn++++=field
of ^in++++=of
semiotics ^nns++++=semiotics.
. ^zz++++=EXTRAWORD
