The ^ati++++=The
speech ^nn++++=speech
is ^vbz+bez+vrb++=is
structured ^nn+++??+=structured
into ^in++++=into
seven ^cd++++=seven
parts ^nns++++=parts:
: ^zz++++=EXTRAWORD
an ^at++++=an
introduction ^nn++++=introduction,
, ^zz++++=EXTRAWORD
five ^cd++++=five
proposed ^vbn+vsua++xvbn+=proposed
courses ^nns++++=courses
of ^in++++=of
action ^nn++++=action,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
concluding ^jj+atrb++xvbg+=concluding
section ^nn++++=section.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
original ^jj+atrb+++=original
text ^nn++++=text,
, ^zz++++=EXTRAWORD
Scholz ^np+++??+=Scholz
states ^np++++=states,
, ^zz++++=EXTRAWORD
F ^zz++++=F
nf ^nn+++??+=nf
Handlungsauftr ^np+++??+=Handlungsauftr
ge ^&fo++++=ge
liegen ^nn+++??+=liegen
nun ^np++++=nun
vor ^nn+++??+=vor
uns ^nns+++??+=uns,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
can ^md+pos+++=can
be ^vb+be+aux++=be
translated ^vpsv++agls+xvbnx+=translated
as ^ql++++=as
five ^cd++++=five
mandates ^nns+++??+=mandates
of ^in++++=of
action ^nn++++=action
now ^rn+tm+++=now
lie ^vb++++=lie
ahead ^rb+pl+++=ahead
of ^in++++=of
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
phrasing ^nn++++=phrasing
implies ^vbz+vprv+++=implies
a ^at++++=a
degree ^nn++++=degree
of ^in++++=of
passivity ^nn+++??+=passivity
and ^cc++++=and
suggests ^vbz+vpub+++=suggests
that ^tht+vcmp+++=that
these ^dt+dem+++=these
mandates ^nns+++??+=mandates
are ^vb+ber+aux++=are
imposed ^vpsv++by+xvbnx+=imposed
by ^in++++=by
an ^at++++=an
external ^jj+atrb+++=external
source ^nn++++=source,
, ^zz++++=EXTRAWORD
potentially ^rb++++=potentially
a ^at++++=a
higher ^jjr+atrb+++=higher
authority ^nn++++=authority
such ^abl++++=such
as ^ql++++=as
moral ^jj+atrb+++=moral
obligation ^nn++++=obligation
or ^cc++++=or
the ^ati++++=the
passage ^nn++++=passage
of ^in++++=of
time ^nn++++=time,
, ^zz++++=EXTRAWORD
as ^in++++=as
indicated ^nn++++=indicated
by ^in++++=by
the ^ati++++=the
preceding ^jj+atrb++xvbg+=preceding
sentence ^nn++++=sentence
in ^in++++=in
which ^whp+rel+pied++=which
Scholz ^np+++??+=Scholz
refers ^vbz++++=refers
to ^in++++=to
a ^at++++=a
challenge ^vb++++=challenge
vor ^nn+++??+=vor
die ^vb++++=die
die ^vb++++=die
Zeit ^np+++??+=Zeit
uns ^nns+++??+=uns
gestellt ^nn+++??+=gestellt
hat ^nn++++=hat
( ^zz++++=(
that ^dt+dem+++=that
time ^nn++++=time
has ^vbz+hvz+aux++=has
brought ^vprf+++xvbnx+=brought
us ^pp1o+pp1+++=us
up ^in+cmpx+++=up
against ^in"++++=against
) ^zz++++=).
. ^zz++++=EXTRAWORD
In ^in++++=In
contrast ^nn++++=contrast,
, ^zz++++=EXTRAWORD
the ^ati++++=the
official ^jj+atrb+++=official
English ^jj+atrb+++=English
translation ^nn++++=translation
renders ^vbz++++=renders
these ^dt+dem+++=these
passages ^nns++++=passages
as ^ql++++=as
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
five ^cd++++=five
courses ^nns++++=courses
of ^in++++=of
action ^nn++++=action
that ^tht+rel+obj++=that
we ^pp1a+pp1+++=we
must ^md+nec+++=must
take ^vb++++=take
and ^cc++++=and
the ^ati++++=the
challenge ^vb++++=challenge
that ^dt+dem+++=that
now ^rn+tm+++=now
faces ^nns++++=faces
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
thereby ^rb++++=thereby
removing ^vbg+++xvbg+=removing
the ^ati++++=the
passive ^jj+atrb+++=passive
construction ^nn++++=construction
and ^cc++++=and
the ^ati++++=the
role ^nn++++=role
of ^in++++=of
time ^nn++++=time
as ^in++++=as
an ^at++++=an
agent ^nn++++=agent,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
instead ^rb+cnj+++=instead
emphasizing ^vbg+++xvbg+=emphasizing
agency ^nn++++=agency
and ^cc++++=and
responsibility ^nn++++=responsibility
on ^in+cmpx+++=on
the ^in"++++=the
part ^in"++++=part
of ^in"++++=of
the ^ati++++=the
speaker ^nn++++=speaker
and ^cc++++=and
audience ^nn++++=audience.
. ^zz++++=EXTRAWORD
