The ^ati++++=The
fruits ^nns++++=fruits
of ^in++++=of
R ^zz++++=R.
. ^zz++++=EXTRAWORD
petasites ^nns+++??+=petasites
were ^vbd+bed+aux++=were
examined ^vpsv++agls+xvbnx+=examined
both ^abx++++=both
in ^in++++=in
the ^ati++++=the
field ^nn++++=field
and ^cc++++=and
in ^in++++=in
the ^ati++++=the
laboratory ^nn++++=laboratory.
. ^zz++++=EXTRAWORD
Seed ^nn++++=Seed
release ^nn++++=release
occurred ^vbd+++xvbn+=occurred
at ^rb++++=at
an ^at++++=an
advanced ^jj+atrb++xvbn+=advanced
stage ^nn++++=stage
of ^in++++=of
maturity ^nn++++=maturity,
, ^zz++++=EXTRAWORD
with ^in++++=with
dehiscence ^nn+++??+=dehiscence
initiating ^jj++++=initiating
at ^in++++=at
the ^ati++++=the
base ^nn++++=base
of ^in++++=of
the ^ati++++=the
fruit ^nn++++=fruit
and ^cc++++=and
progressing ^vbg+++xvbg+=progressing
toward ^in++++=toward
the ^ati++++=the
apex ^nn++++=apex.
. ^zz++++=EXTRAWORD
