The ^ati++++=The
literature ^nn++++=literature
on ^in++++=on
the ^ati++++=the
Brazilian ^jj+atrb+++=Brazilian
context ^nn++++=context
has ^vbz+hvz+aux++=has
highlighted ^vprf+++xvbnx+=highlighted
the ^ati++++=the
significance ^nn++++=significance
of ^in++++=of
political ^jj+atrb+++=political
parties ^nns++++=parties
in ^in++++=in
structuring ^nn++++=structuring
political ^jj+atrb+++=political
relationships ^nns++++=relationships
( ^zz++++=(Bezerra,
bezerra ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
1999 ^cd+date+++=1999).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Empirical ^jj+atrb+++=Empirical
studies ^nns++++=studies
indicate ^vb+vprv+++=indicate
that ^tht+vcmp+++=that
these ^dt+dem+++=these
organizations ^nns++++=organizations
play ^vb++++=play
a ^at++++=a
substantial ^jj+atrb+++=substantial
role ^nn++++=role
in ^in++++=in
optimizing ^nn+++??+=optimizing
electoral ^jj+atrb+++=electoral
outcomes ^nns+++??+=outcomes
across ^in+pl+++=across
different ^jj+atrb+++=different
election ^nn++++=election
cycles ^nns++++=cycles
and ^cc++++=and
federative ^nn+++??+=federative
levels ^nns++++=levels,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
success ^nn++++=success
in ^in++++=in
mayoral ^jj+atrb+++=mayoral
elections ^nns++++=elections
increases ^nns++++=increases
a ^at++++=a
party ^nn++++=party
s ^zz++++=s
likelihood ^nn++++=likelihood
of ^in++++=of
success ^nn++++=success
in ^in++++=in
subsequent ^jj+atrb+++=subsequent
legislative ^jj+atrb+++=legislative
contests ^nns++++=contests
( ^zz++++=(Fleischer,
fleischer ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
2002 ^cd++++=2002;
; ^zz++++=EXTRAWORD
Carneiro ^np+++??+=Carneiro
and ^cc++++=and
Almeida ^np+++??+=Almeida,
, ^zz++++=EXTRAWORD
2008 ^cd++++=2008;
; ^zz++++=EXTRAWORD
Avelino ^np+++??+=Avelino,
, ^zz++++=EXTRAWORD
Biderman ^np+++??+=Biderman,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Barone ^np+++??+=Barone,
, ^zz++++=EXTRAWORD
2012 ^cd++++=2012;
; ^zz++++=EXTRAWORD
Novaes ^np+++??+=Novaes,
, ^zz++++=EXTRAWORD
2018 ^cd++++=2018).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Furthermore ^rb+cnj+++=Furthermore,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
evidence ^nn++++=evidence
of ^in++++=of
party ^nn++++=party
coordination ^nn+++??+=coordination
in ^in++++=in
the ^ati++++=the
allocation ^nn++++=allocation
of ^in++++=of
budgetary ^jj+atrb+++=budgetary
resources ^nns++++=resources,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
appears ^vbz+seem+++=appears
to ^to+vcmp+++=to
be ^vbi++vrb++=be
a ^at++++=a
critical ^jj+atrb+++=critical
factor ^nn++++=factor
in ^in++++=in
shaping ^xvbg+++xvbg+=shaping
electoral ^jj+atrb+++=electoral
competition ^nn++++=competition
( ^zz++++=(Bai
bai ^nn+++??+=EXTRAWORD
o ^zz++++=o
and ^cc++++=and
couto ^np++++=Couto,
, ^zz++++=EXTRAWORD
2017 ^cd++++=2017;
; ^zz++++=EXTRAWORD
meireles ^np++++=Meireles,
, ^zz++++=EXTRAWORD
2019 ^cd++++=2019).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
