The ^ati++++=The
significance ^nn++++=significance
attributed ^vwbn+++xvbn+=attributed
to ^in++++=to
city ^nn++++=city
councilors ^nns+++??+=councilors
in ^in++++=in
both ^abx++++=both
the ^ati++++=the
interviews ^nns++++=interviews
and ^cc++++=and
the ^ati++++=the
survey ^nn++++=survey
was ^vbd+bedz+vrb++=was
notable ^jj+pred+++=notable,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
in ^in++++=in
light ^nn++++=light
of ^in++++=of
the ^ati++++=the
limited ^jj+atrb++xvbn+=limited
attention ^nn++++=attention
given ^vwbn+++xvbn+=given
by ^in++++=by
the ^ati++++=the
existing ^jj+atrb++xvbg+=existing
literature ^nn++++=literature
to ^in++++=to
the ^ati++++=the
relationships ^nns++++=relationships
between ^in++++=between
city ^nn++++=city
councilors ^nns+++??+=councilors
and ^cc++++=and
actors ^nns++++=actors
outside ^jjb++++=outside
the ^ati++++=the
local ^jj+atrb+++=local
context ^nn++++=context.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
interviews ^nns++++=interviews,
, ^zz++++=EXTRAWORD
advisors ^nns++++=advisors
highlighted ^vbd+++xvbn+=highlighted
the ^ati++++=the
influential ^jj+atrb+++=influential
role ^nn++++=role
of ^in++++=of
councilors ^nns+++??+=councilors,
, ^zz++++=EXTRAWORD
especially ^rb++++=especially
in ^in++++=in
municipalities ^nns+++??+=municipalities
where ^wrb+who+++=where
a ^at++++=a
legislator ^nn++++=legislator
does ^vbz+doz+aux++=does
not ^xnot++not++=not
have ^vb+hv+vrb++=have
the ^ati++++=the
support ^nn++++=support
of ^in++++=of
the ^ati++++=the
mayor ^nn++++=mayor,
, ^zz++++=EXTRAWORD
indicating ^vbg+vprv++xvbg+=indicating
that ^tht+vcmp+++=that
councilors ^nns+++??+=councilors
can ^md+pos+++=can
play ^vb++++=play
a ^at++++=a
key ^jjb+atrb+++=key
role ^nn++++=role
in ^in++++=in
efforts ^nns++++=efforts
to ^to+ncmp+++=to
gain ^vbi++++=gain
or ^cc+phrs+++=or
regain ^vb++++=regain
control ^nn++++=control
of ^in++++=of
the ^ati++++=the
local ^jj+atrb+++=local
executive ^nn++++=executive
branch ^nn++++=branch.
. ^zz++++=EXTRAWORD
