The ^ati++++=The
location ^nn++++=location
and ^cc++++=and
anatomical ^jj+atrb+++=anatomical
variations ^nns++++=variations
of ^in++++=of
the ^ati++++=the
mandibular ^jj+atrb+++=mandibular
canal ^nn++++=canal
( ^zz++++=(including
including ^in++++=EXTRAWORD
bifid ^nn+++??+=bifid
canals ^nns++++=canals,
, ^zz++++=EXTRAWORD
double ^jj++++=double
and ^cc++++=and
accessory ^nn++++=accessory
mental ^jj+atrb+++=mental
foramina ^nn+++??+=foramina,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
presence ^nn++++=presence
of ^in++++=of
an ^at++++=an
anterior ^jj+atrb+++=anterior
loop ^nn++++=loop)
) ^zz++++=EXTRAWORD
as ^in++++=as
observed ^nn++++=observed
on ^in++++=on
cone ^nn++++=cone-beam
- ^zz++++=EXTRAWORD
beam ^nn++++=EXTRAWORD
computed ^vwbn+++xvbn+=computed
tomography ^nn+++??+=tomography
( ^zz++++=(CBCT)
cbct ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
extensively ^rb++splt++=extensively
evaluated ^vpsv++agls+xvbn+=evaluated
in ^in++++=in
the ^ati++++=the
literature ^nn++++=literature
[ ^zz++++=[5-8,
5 ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
8 ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
11 ^cd++++=11-15].
- ^zz++++=EXTRAWORD
15]. ^nn++++=EXTRAWORD
