The ^ati++++=The
Measure ^nn++++=Measure
of ^in++++=of
Sampling ^nn++++=Sampling
Adequacy ^nn++++=Adequacy
( ^zz++++=(MSA)
msa ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
suggested ^vbd+vpub++xvbn+=suggested
the ^ati++++=the
removal ^nn++++=removal
of ^in++++=of
item ^nn++++=item
21 ^cd++++=21
( ^zz++++=("Recently,
" ^zz++++=EXTRAWORD
recently ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
rarely ^rb++++=rarely
talk ^nn++++=talk
to ^in++++=to
my ^pp$+pp1+++=my
family ^nn++++=family")
" ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
its ^pp$+it+++=its
low ^jj+atrb+++=low
Msa ^np+++??+=MSA
value ^nn++++=value
( ^zz++++=(0.55089)
0.55089 ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
( ^zz++++=(Lorenzo
lorenzo ^nn+++??+=EXTRAWORD
and ^cc++++=and
Ferrando ^np+++??+=Ferrando,
, ^zz++++=EXTRAWORD
2021 ^cd++++=2021).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
Pratt ^np++++=Pratt's
's ^$++++=EXTRAWORD
relative ^jj+atrb+++=relative
importance ^nn++++=importance
indicator ^nn++++=indicator,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
assesses ^vbz++++=assesses
the ^ati++++=the
extent ^nn++++=extent
to ^to++++=to
which ^whp+who+++=which
each ^dt++++=each
factor ^nn++++=factor
accounts ^nns++++=accounts
for ^in++++=for
the ^ati++++=the
variance ^nn++++=variance
in ^in++++=in
the ^ati++++=the
item ^nn++++=item,
, ^zz++++=EXTRAWORD
indicated ^vb+++xvbn+=indicated
that ^tht+vcmp+++=that
item ^nn++++=item
21 ^cd++++=21
is ^vbz+bez+vrb++=is
significant ^jj+pred+++=significant
for ^in++++=for
the ^ati++++=the
first ^od++++=first
factor ^nn++++=factor.
. ^zz++++=EXTRAWORD
Consequently ^rb+cnj+++=Consequently,
, ^zz++++=EXTRAWORD
the ^ati++++=the
decision ^nn++++=decision
was ^vbd+bedz+aux++=was
made ^vprf+++xvbn+=made
to ^to+vcmp+++=to
retain ^vb++++=retain
the ^ati++++=the
item ^nn++++=item.
. ^zz++++=EXTRAWORD
