The ^ati++++=The
adaptation ^nn++++=adaptation
suggestions ^nns++++=suggestions
presented ^vwbn+++xvbn+=presented
are ^vb+ber+vrb++=are
only ^rb+down+++=only
a ^at++++=a
few ^ap++++=few
examples ^nns++++=examples
of ^in++++=of
approaches ^nns++++=approaches
for ^in++++=for
teaching ^xvbg+++xvbg+=teaching
blind ^jj+atrb+++=blind
students ^nns++++=students;
; ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
numerous ^jj++++=numerous
other ^ap++++=other
adapted ^jj+atrb++xvbn+=adapted
didactic ^nn+++??+=didactic
materials ^nns++++=materials
may ^md+pos+++=may
also ^rb++++=also
be ^vb+be+vrb++=be
valuable ^jj+pred+++=valuable
for ^in++++=for
research ^nn++++=research
and ^cc++++=and
implementation ^nn++++=implementation
in ^in++++=in
their ^pp$+pp3+++=their
education ^nn++++=education.
. ^zz++++=EXTRAWORD
For ^in++++=For
example ^nn++++=example,
, ^zz++++=EXTRAWORD
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
Braille ^np+++??+=Braille
texts ^nns++++=texts
( ^zz++++=(Oliveira
oliveira ^nn+++??+=EXTRAWORD
& ^zz++++=&
Reily ^np+++??+=Reily,
, ^zz++++=EXTRAWORD
2014 ^cd++++=2014),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
recorded ^jj+atrb++xvbn+=recorded
audio ^nn+++??+=audio
materials ^nns++++=materials
( ^zz++++=(Camargo
camargo ^nn+++??+=EXTRAWORD
& ^zz++++=&
Nardi ^np+++??+=Nardi,
, ^zz++++=EXTRAWORD
2006 ^cd++++=2006),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
structured ^nn+++??+=structured
debates ^nns++++=debates
( ^zz++++=(Camargo
camargo ^nn+++??+=EXTRAWORD
& ^zz++++=&
Nardi ^np+++??+=Nardi,
, ^zz++++=EXTRAWORD
2006 ^cd++++=2006),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
detailed ^jj+atrb+++=detailed
descriptions ^nns++++=descriptions
of ^in++++=of
images ^nns++++=images
and ^cc++++=and
graphs ^nns++++=graphs
( ^zz++++=(Ferreira
ferreira ^nn+++??+=EXTRAWORD
& ^zz++++=&
Dickman ^np+++??+=Dickman,
, ^zz++++=EXTRAWORD
2015 ^cd++++=2015)
) ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
identified ^vpsv++agls+xvbnx+=identified
as ^ql++++=as
potentially ^rb++++=potentially
effective ^jj+atrb+++=effective
and ^cc+phrs+++=and
engaging ^jj+atrb++xvbg+=engaging
strategies ^nns+++??+=strategies
for ^in++++=for
supporting ^vbg+++xvbg+=supporting
the ^ati++++=the
learning ^nn++++=learning
process ^nn++++=process
of ^in++++=of
blind ^jj+atrb+++=blind
students ^nns++++=students.
. ^zz++++=EXTRAWORD
