The ^ati++++=The
prominence ^nn++++=prominence
assigned ^vbd+++xvbn+=assigned
to ^in++++=to
brokers ^nns++++=brokers
who ^whp+rel+obj++=who
hold ^nn++++=hold
elective ^nn+++??+=elective
office ^nn++++=office,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
opposed ^vbd+++xvbn+=opposed
to ^in++++=to
local ^jj+atrb+++=local
supporters ^nns++++=supporters
of ^in++++=of
other ^ap++++=other
representatives ^nns++++=representatives,
, ^zz++++=EXTRAWORD
indicates ^vbz+vpub+++=indicates
the ^ati++++=the
importance ^nn++++=importance
of ^in++++=of
further ^nn++++=further
examining ^vwbg+++xvbg+=examining
this ^dt+dem+++=this
specific ^jj+atrb+++=specific
category ^nn++++=category
of ^in++++=of
broker ^nn++++=broker
and ^cc++++=and
their ^pp$+pp3+++=their
role ^nn++++=role
within ^in++++=within
these ^dt+dem+++=these
relationships ^nns++++=relationships.
. ^zz++++=EXTRAWORD
Elected ^jj+atrb++xvbn+=Elected
officials ^nns++++=officials,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
mayors ^npts++++=mayors
and ^cc++++=and
councilors ^nns+++??+=councilors,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=are
subject ^nn++++=subject
to ^in++++=to
oversight ^nn++++=oversight
and ^cc++++=and
control ^nn++++=control
by ^in++++=by
their ^pp$+pp3+++=their
superiors ^nns++++=superiors
during ^in++++=during
certain ^jj+atrb+++=certain
periods ^nns++++=periods,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
at ^rb++++=at
other ^ap++++=other
times ^nns++++=times,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
acting ^vbg+++xvbg+=acting
as ^ql++++=as
superiors ^nns++++=superiors
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
request ^vb+vpub+++=request
resources ^nns++++=resources
such ^abl++++=such
as ^ql++++=as
pork ^nn++++=pork
barrel ^nn++++=barrel
budget ^nn++++=budget
amendments ^nns++++=amendments
and ^cc++++=and
electoral ^jj+atrb+++=electoral
support ^nn++++=support.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
pattern ^nn++++=pattern
of ^in++++=of
resource ^nn++++=resource
demand ^nn++++=demand
differs ^vbz++++=differs
from ^in++++=from
the ^ati++++=the
types ^nns++++=types
of ^in++++=of
rewards ^nns++++=rewards
typically ^rb++++=typically
identified ^vbd+++xvbn+=identified
for ^in++++=for
brokers ^nns++++=brokers
in ^in++++=in
the ^ati++++=the
existing ^jj+atrb++xvbg+=existing
literature ^nn++++=literature.
. ^zz++++=EXTRAWORD
Although ^cs+con+++=Although
some ^dti++++=some
scholars ^nns++++=scholars
acknowledge ^vb+vpub+++=acknowledge
the ^ati++++=the
diversity ^nn++++=diversity
of ^in++++=of
broker ^nn++++=broker
types ^nns++++=types
( ^zz++++=(Aspinall,
aspinall ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
2014 ^cd++++=2014;
; ^zz++++=EXTRAWORD
Holland ^np++++=Holland
& ^zz++++=&
Palmer ^np++++=Palmer-Rubin,
- ^zz++++=EXTRAWORD
rubin ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
2015 ^cd++++=2015;
; ^zz++++=EXTRAWORD
Mares ^nns++++=Mares
& ^zz++++=&
Young ^jj++++=Young,
, ^zz++++=EXTRAWORD
2016 ^cd++++=2016),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
often ^rb++++=often
overlook ^vb+vprv+++=overlook
the ^ati++++=the
distinction ^nn++++=distinction
between ^in++++=between
elected ^jj+++xvbn+=elected
and ^cc++++=and
non ^&fw++++=non-elected
- ^zz++++=EXTRAWORD
elected ^jj+atrb++xvbn+=EXTRAWORD
brokers ^nns++++=brokers.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
plausible ^jj+pred+++=plausible
that ^cs+sub+++=that
this ^dt+dem+++=this
distinction ^nn++++=distinction
results ^nns++++=results
in ^in++++=in
different ^jj+atrb+++=different
patterns ^nns++++=patterns
of ^in++++=of
interaction ^nn++++=interaction
with ^in++++=with
their ^pp$+pp3+++=their
superiors ^nns++++=superiors.
. ^zz++++=EXTRAWORD
Further ^jjb+atrb+++=Further
research ^nn++++=research
focusing ^nn+++??+=focusing
specifically ^rb++++=specifically
on ^in++++=on
brokers ^nns++++=brokers
is ^vbz+bez+vrb++=is
necessary ^jj+pred+++=necessary
to ^to+jcmp+++=to
clarify ^vb++++=clarify
these ^dt+dem+++=these
differences ^nns++++=differences.
. ^zz++++=EXTRAWORD
