The ^ati++++=The
insects ^nns++++=insects
were ^vbd+bed+aux++=were
preserved ^vpsv++agls+xvbnx+=preserved
in ^in++++=in
microtubes ^nns+++??+=microtubes
containing ^vwbg+++xvbg+=containing
70 ^cd++++=70%
% ^zz++++=EXTRAWORD
ethanol ^nn+++??+=ethanol
and ^cc++++=and
subsequently ^rb+tm+++=subsequently
separated ^vbd+++xvbn+=separated
from ^in++++=from
other ^ap++++=other
collected ^jj+atrb++xvbn+=collected
specimens ^nns++++=specimens
either ^dtx++++=either
in ^in++++=in
the ^ati++++=the
field ^nn++++=field
or ^cc++++=or
under ^in++++=under
a ^at++++=a
dissecting ^nn+++??+=dissecting
microscope ^nn++++=microscope
in ^in++++=in
the ^ati++++=the
laboratory ^nn++++=laboratory.
. ^zz++++=EXTRAWORD
Specimens ^nns++++=Specimens
were ^vbd+bed+aux++=were
cleared ^vpsv++agls+xvbnx+=cleared
and ^cc+phrs+++=and
mounted ^vpsv++agls+xvbn+=mounted
on ^in++++=on
slides ^nn++++=slides
for ^in++++=for
species ^nn++++=species
identification ^nn++++=identification,
, ^zz++++=EXTRAWORD
following ^jj+++xvbg+=following
the ^ati++++=the
identification ^nn++++=identification
key ^jjb++++=key
provided ^vpsv++by+xvbn+=provided
by ^in++++=by
Galati ^np+++??+=Galati
( ^zz++++=(2003)
2003 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
[ ^zz++++=[2].
2 ^zz++++=EXTRAWORD
] ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
A ^at++++=A
subsample ^nn+++??+=subsample
of ^in++++=of
the ^ati++++=the
identified ^jj+atrb++xvbn+=identified
insects ^nns++++=insects
will ^md+prd+++=will
be ^vb+be+aux++=be
deposited ^vpsv++agls+xvbnx+=deposited
in ^in++++=in
the ^ati++++=the
Cole ^np++++=Cole
o ^zz++++=o
de ^&fw++++=de
flebotom ^np++++=Flebotom
neos ^nns++++=neos
at ^rb++++=at
the ^ati++++=the
instituto ^np++++=Instituto
ren ^np++++=Ren
rachou ^np++++=Rachou/FIOCRUZ-Minas
( ^zz++++=(COLFLEB/FIOCRUZ).
colfleb ^nn++++=EXTRAWORD
