The ^ati++++=The
aforementioned ^nn+++??+=aforementioned
strategies ^nns+++??+=strategies,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
are ^vb+ber+aux++=are
associated ^vpsv++agls+xvbnx+=associated
with ^in++++=with
tutoring ^xvbg+++xvbg+=tutoring
theory ^nn++++=theory,
, ^zz++++=EXTRAWORD
serve ^vb++++=serve
distinct ^jj+atrb+++=distinct
functions ^nns++++=functions
within ^in++++=within
the ^ati++++=the
cognitive ^nn++++=cognitive,
, ^zz++++=EXTRAWORD
emotional ^jj++++=emotional,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
social ^jj+atrb+++=social
domains ^nns++++=domains.
. ^zz++++=EXTRAWORD
