The ^ati++++=The
aim ^nn++++=aim
of ^in++++=of
this ^dt+dem+++=this
article ^nn++++=article
was ^vbd+bedz+vrb++=was
to ^in++++=to
review ^nn++++=review
various ^jj+atrb+++=various
methods ^nns++++=methods
for ^in++++=for
visualizing ^nn+++??+=visualizing
the ^ati++++=the
mandibular ^jj+atrb+++=mandibular
canal ^nn++++=canal
( ^zz++++=(MC),
mc ^nnu++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
evaluate ^vb++++=evaluate
their ^pp$+pp3+++=their
respective ^jj+atrb+++=respective
advantages ^nns++++=advantages
and ^cc++++=and
disadvantages ^nns++++=disadvantages,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
assess ^vb++++=assess
their ^pp$+pp3+++=their
clinical ^jj+atrb+++=clinical
applications ^nns++++=applications
in ^in++++=in
routine ^nn++++=routine
dental ^jj+atrb+++=dental
practice ^nn++++=practice.
. ^zz++++=EXTRAWORD
