A ^at++++=A
comparison ^nn++++=comparison
of ^in++++=of
the ^ati++++=the
presence ^nn++++=presence
values ^nns++++=values
for ^in++++=for
each ^dt++++=each
Factor ^nn++++=Factor
within ^in++++=within
the ^ati++++=the
same ^ap++++=same
Series ^nn++++=Series
across ^in+pl+++=across
different ^jj+atrb+++=different
Events ^nns++++=Events
indicated ^vbd+vprv++xvbn+=indicated
significant ^jj+atrb+++=significant
changes ^nns++++=changes
in ^in++++=in
mood ^nn++++=mood
states ^nns++++=states
over ^in++++=over
time ^nn++++=time
( ^zz++++=(Figure
figure ^nn++++=EXTRAWORD
1 ^zz++++=1).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Temporal ^jj+atrb+++=Temporal
patterns ^nns++++=patterns
were ^vbd+bed+aux++=were
observed ^vpsv++agls+xvbnx+=observed
for ^in++++=for
Factors ^nns++++=Factors
Ii ^np+++??+=II
( ^zz++++=(Fatigue),
fatigue ^nn++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Vii ^np+++??+=VII
( ^zz++++=(Interest),
interest ^nn++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Xii ^np+++??+=XII
( ^zz++++=(Serenity).
serenity ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
For ^in++++=For
Factor ^nn++++=Factor
Ii ^np+++??+=II
( ^zz++++=(Fatigue),
fatigue ^nn++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
presence ^nn++++=presence
values ^nns++++=values
were ^vbd+bed+vrb++=were
significantly ^rb++++=significantly
higher ^jjr+pred+++=higher
at ^in++++=at
Tr ^jj++++=TR-PRE
- ^zz++++=EXTRAWORD
pre ^jj+++??+=EXTRAWORD
compared ^jj+++xvbn+=compared
to ^to++++=to
Match ^vbi++++=MATCH
( ^zz++++=(p=0.001),
p=0.001 ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
