The ^ati++++=The
scope ^nn++++=scope
of ^in++++=of
health ^nn++++=health
education ^nn++++=education
extends ^vbz++++=extends
beyond ^in++++=beyond
guidance ^nn++++=guidance
on ^in++++=on
appropriate ^jj+atrb+++=appropriate
attire ^nn++++=attire
for ^in++++=for
physical ^jj+atrb+++=physical
education ^nn++++=education
to ^to++++=to
ensure ^vbi+vprv+++=ensure
comfort ^nn++++=comfort,
, ^zz++++=EXTRAWORD
safety ^nn++++=safety,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
injury ^nn++++=injury
prevention ^nn++++=prevention.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
also ^rb++++=also
includes ^vb++++=includes
instruction ^nn++++=instruction
on ^in++++=on
maintaining ^xvbg+++xvbg+=maintaining
personal ^jj+atrb+++=personal
hygiene ^nn++++=hygiene,
, ^zz++++=EXTRAWORD
cleanliness ^nn++++=cleanliness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
organization ^nn++++=organization,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
only ^rb+down+++=only
with ^in++++=with
respect ^nn++++=respect
to ^in++++=to
the ^ati++++=the
body ^nn++++=body
but ^cc++++=but
also ^rb++++=also
regarding ^in++++=regarding
the ^ati++++=the
surrounding ^jj+atrb++xvbg+=surrounding
environment ^nn++++=environment.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
involves ^vbz++++=involves
promoting ^jj+atrb++xvbg+=promoting
responsible ^jj+atrb+++=responsible
behaviors ^nns+++??+=behaviors
such ^abl++++=such
as ^ql++++=as
proper ^jj+atrb+++=proper
waste ^nn++++=waste
disposal ^nn++++=disposal
and ^cc++++=and
overall ^jjb+atrb+++=overall
environmental ^jj+atrb+++=environmental
stewardship ^nn++++=stewardship.
. ^zz++++=EXTRAWORD
Health ^nn++++=Health,
, ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore,
, ^zz++++=EXTRAWORD
should ^md+nec+++=should
not ^xnot++not++=not
be ^vb+be+aux++=be
understood ^vpsv++agls+xvbnx+=understood
solely ^rb++++=solely
as ^in++++=as
the ^ati++++=the
study ^nn++++=study
of ^in++++=of
the ^ati++++=the
human ^jj+atrb+++=human
body ^nn++++=body
or ^cc++++=or
physical ^jj+atrb+++=physical
condition ^nn++++=condition,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
rather ^rb++++=rather
as ^ql++++=as
encompassing ^vb+++??+=encompassing
the ^ati++++=the
education ^nn++++=education
of ^in++++=of
students ^nns++++=students
about ^in++++=about
the ^ati++++=the
broader ^jjr+atrb+++=broader
environment ^nn++++=environment
in ^in++++=in
which ^whp+rel+pied++=which
they ^pp3a+pp3+++=they
live ^vb++++=live.
. ^zz++++=EXTRAWORD
