The ^ati++++=The
aforementioned ^nn+++??+=aforementioned
concepts ^nns++++=concepts
support ^vb++++=support
the ^ati++++=the
view ^nn++++=view
of ^in++++=of
evaluation ^nn++++=evaluation
as ^in++++=as
a ^at++++=a
research ^nn++++=research
process ^nn++++=process
in ^in++++=in
which ^whp+rel+pied++=which
teachers ^nns++++=teachers,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
share ^vb++++=share
common ^jj+atrb+++=common
values ^nns++++=values
and ^cc++++=and
pedagogical ^jj+atrb+++=pedagogical
principles ^nns++++=principles,
, ^zz++++=EXTRAWORD
collaboratively ^nn+++??+=collaboratively
theorize ^nn+++??+=theorize
developmental ^nn+++??+=developmental
trajectories ^nns+++??+=trajectories
through ^in++++=through
observation ^nn++++=observation,
, ^zz++++=EXTRAWORD
documentation ^nn++++=documentation,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
assessment ^nn++++=assessment.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
processes ^nns++++=processes
are ^vb+ber+aux++=are
intended ^vpsv++agls+xvbnx+=intended
to ^to+vcmp+++=to
facilitate ^vbi++++=facilitate
the ^ati++++=the
re ^in++++=re-examination
- ^zz++++=EXTRAWORD
examination ^nn++++=EXTRAWORD
of ^in++++=of
educational ^jj+atrb+++=educational
experiences ^nns++++=experiences
and ^cc++++=and
to ^to++++=to
identify ^vbi++++=identify
potential ^jj+atrb+++=potential
improvements ^nns++++=improvements
in ^in++++=in
both ^abx++++=both
methodological ^jj+atrb+++=methodological
approaches ^nns++++=approaches
( ^zz++++=(such
such ^abl++++=EXTRAWORD
as ^ql++++=as
observation ^nn++++=observation
and ^cc++++=and
documentation ^nn++++=documentation)
) ^zz++++=EXTRAWORD
and ^cc++++=and
interpretative ^jj+atrb+++=interpretative
perspectives ^nns++++=perspectives.
. ^zz++++=EXTRAWORD
From ^in++++=From
this ^dt+dem+++=this
perspective ^nn++++=perspective,
, ^zz++++=EXTRAWORD
evaluation ^nn++++=evaluation
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
a ^at++++=a
unidirectional ^nn+++??+=unidirectional
process ^nn++++=process
such ^abl++++=such
as ^ql++++=as
a ^at++++=a
teacher ^nn++++=teacher
solely ^rb++++=solely
judging ^jj+atrb++xvbg+=judging
students ^nns++++=students
or ^cc++++=or
a ^at++++=a
researcher ^nn++++=researcher
merely ^rb+down+++=merely
assessing ^vbg+++xvbg+=assessing
outcomes ^nns+++??+=outcomes
but ^cc++++=but
rather ^rb++++=rather
a ^at++++=a
multidimensional ^nn+++??+=multidimensional
process ^nn++++=process
characterized ^nn+++??+=characterized
by ^in++++=by
the ^ati++++=the
interaction ^nn++++=interaction
of ^in++++=of
various ^jj+atrb+++=various
influencing ^jj+atrb++xvbg+=influencing
factors ^nns++++=factors.
. ^zz++++=EXTRAWORD
Conceptualizing ^np+++??+=Conceptualizing
evaluation ^nn++++=evaluation
as ^in++++=as
a ^at++++=a
research ^nn++++=research
process ^nn++++=process
necessitates ^vbz++++=necessitates
that ^cs+sub+++=that
teachers ^vbz++++=teachers
employ ^vb++++=employ
flexible ^jj+atrb+++=flexible
and ^cc+phrs+++=and
participatory ^jj+atrb++??+=participatory
intervention ^nn++++=intervention
strategies ^nns+++??+=strategies,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
are ^vb+ber+aux++=are
not ^xnot++not++=not
based ^xvbn+++xvbn+=based
on ^in++++=on
preconceived ^jj+atrb+++=preconceived
notions ^nns++++=notions
but ^cc+cls+++=but
instead ^rb+cnj+++=instead
allow ^vb++++=allow
for ^in+ppvb+++=for
critical ^jj+atrb+++=critical
reflection ^nn++++=reflection
on ^in++++=on
their ^pp$+pp3+++=their
own ^ap++++=own
educational ^jj++++=educational
and ^cc++++=and
didactic ^nn+++??+=didactic
practices ^nns++++=practices.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
approach ^nn++++=approach
supports ^vbz++++=supports
the ^ati++++=the
enhancement ^nn++++=enhancement
of ^in++++=of
children ^nns++++=children's
's ^vbz+bez+vrb++0=EXTRAWORD
daily ^jj+atrb+++=daily
experiences ^nns++++=experiences,
, ^zz++++=EXTRAWORD
curiosity ^nn++++=curiosity,
, ^zz++++=EXTRAWORD
diversity ^nn++++=diversity,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
individual ^jj+atrb+++=individual
responses ^nns++++=responses.
. ^zz++++=EXTRAWORD
Furthermore ^rb+cnj+++=Furthermore,
, ^zz++++=EXTRAWORD
the ^ati++++=the
capacity ^nn++++=capacity
to ^to+ncmp+++=to
critically ^rb++splt++=critically
discuss ^vbi++++=discuss
and ^cc+phrs+++=and
reflect ^vb+vprv+++=reflect
on ^in++++=on
adult ^nn++++=adult
decision ^nn++++=decision-making
- ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=EXTRAWORD
in ^in++++=in
creating ^xvbg+++xvbg+=creating
educational ^jj+atrb+++=educational
environments ^nns++++=environments
that ^tht+rel+++=that
foster ^jjb+atrb+++=foster
cognitive ^jj+atrb++??+=cognitive
development ^nn++++=development
requires ^vbz++++=requires
a ^at++++=a
willingness ^nn++++=willingness
to ^to+ncmp+++=to
relinquish ^vbi++++=relinquish
certainties ^nns++++=certainties
and ^cc++++=and
engage ^vb++++=engage
with ^in++++=with
the ^ati++++=the
inherent ^jj+atrb+++=inherent
uncertainty ^nn++++=uncertainty
of ^in++++=of
the ^ati++++=the
educational ^jj+atrb+++=educational
process ^nn++++=process
( ^zz++++=(Bion,
bion ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
1973 ^cd+date+++=1973).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Managing ^jj+++xvbg+=Managing
the ^ati++++=the
associated ^jj+atrb++xvbn+=associated
anxiety ^nn++++=anxiety
is ^vbz+bez+vrb++=is
essential ^jj++++=essential
to ^to+jcmp+++=to
avoid ^vbi++++=avoid
resorting ^vbg+++xvbg+=resorting
to ^to++++=to
predetermined ^vbi++++=predetermined
solutions ^nns++++=solutions
and ^cc++++=and
to ^to++++=to
maintain ^vbi+vpub+++=maintain
a ^at++++=a
reflective ^jj+atrb+++=reflective
and ^cc+phrs+++=and
adaptive ^jj+atrb+++=adaptive
stance ^nn++++=stance.
. ^zz++++=EXTRAWORD
