The ^ati++++=The
mandibular ^jj+atrb+++=mandibular
canal ^nn++++=canal
( ^zz++++=(MC),
mc ^nnu++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
situated ^xvbn+++xvbn+=situated
within ^in++++=within
the ^ati++++=the
mandible ^nn+++??+=mandible,
, ^zz++++=EXTRAWORD
contains ^vbz++++=contains
the ^ati++++=the
inferior ^jj+atrb+++=inferior
alveolar ^nn+++??+=alveolar
nerve ^nn++++=nerve
and ^cc++++=and
inferior ^jj+atrb+++=inferior
alveolar ^nn+++??+=alveolar
vessels ^nns++++=vessels.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
neurovascular ^nn+++??+=neurovascular
bundle ^nn++++=bundle
is ^vbz+bez+vrb++=is
susceptible ^jj+pred+++=susceptible
to ^in++++=to
injury ^nn++++=injury
during ^in++++=during
mandibular ^jj+atrb+++=mandibular
surgical ^jj+atrb+++=surgical
procedures ^nns++++=procedures.
. ^zz++++=EXTRAWORD
Consequently ^rb+cnj+++=Consequently,
, ^zz++++=EXTRAWORD
thorough ^jj+atrb+++=thorough
preoperative ^nn+++??+=preoperative
evaluation ^nn++++=evaluation
of ^in++++=of
the ^ati++++=the
Mc ^nnu++++=MC
is ^vbz+bez+vrb++=is
essential ^jj++++=essential
to ^to+jcmp+++=to
minimize ^vb+++??+=minimize
the ^ati++++=the
risk ^nn++++=risk
of ^in++++=of
intraoperative ^nn+++??+=intraoperative
damage ^nn++++=damage
and ^cc++++=and
reduce ^vb++++=reduce
the ^ati++++=the
incidence ^nn++++=incidence
of ^in++++=of
postoperative ^nn++++=postoperative
complications ^nns++++=complications.
. ^zz++++=EXTRAWORD
