The ^ati++++=The
research ^nn++++=research
planning ^vwbg+++xvbg+=planning
and ^cc++++=and
the ^ati++++=the
educational ^nn++++=educational
strategies ^vbz+++??+=strategies
implemented ^vpsv++by+xvbn+=implemented
by ^in++++=by
the ^ati++++=the
adult ^nn++++=adult
in ^in++++=in
this ^dt+dem+++=this
study ^nn++++=study
are ^vb+ber+aux++=are
informed ^vpsv++by+xvbnx+=informed
by ^in++++=by
John ^np++++=John
Dewey ^np+++??+=Dewey
s ^zz++++=s
( ^zz++++=(1933,
1933 ^cd+date+++=EXTRAWORD
, ^zz++++=EXTRAWORD
1938 ^cd+date+++=1938)
) ^zz++++=EXTRAWORD
theoretical ^jj+atrb+++=theoretical
framework ^nn++++=framework
on ^in++++=on
the ^ati++++=the
inquiry ^nn++++=inquiry
process ^nn++++=process,
, ^zz++++=EXTRAWORD
Vygotsky ^np+++??+=Vygotsky
s ^zz++++=s
( ^zz++++=(1930,
1930 ^cd+date+++=EXTRAWORD
, ^zz++++=EXTRAWORD
1934 ^cd+date+++=1934)
) ^zz++++=EXTRAWORD
concept ^nn++++=concept
of ^in++++=of
the ^ati++++=the
zone ^nn++++=zone
of ^in++++=of
proximal ^nn+++??+=proximal
development ^nn++++=development,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Bruner ^np+++??+=Bruner
s ^zz++++=s
notion ^nn++++=notion
of ^in++++=of
scaffolding ^nn++++=scaffolding.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
the ^ati++++=the
work ^nn++++=work
of ^in++++=of
Susan ^np++++=Susan
Isaacs ^np+++??+=Isaacs
( ^zz++++=(1930,
1930 ^cd+date+++=EXTRAWORD
, ^zz++++=EXTRAWORD
1933 ^cd+date+++=1933)
) ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
particularly ^rb++++=particularly
relevant ^jj+pred+++=relevant,
, ^zz++++=EXTRAWORD
as ^ql++++=as
her ^pp$+pp3+++=her
experience ^nn++++=experience
at ^in++++=at
Malting ^np+++??+=Malting
House ^npl++++=House
provided ^vbd+vsua++xvbn+=provided
a ^at++++=a
pedagogical ^jj+atrb+++=pedagogical
interpretation ^nn++++=interpretation
of ^in++++=of
Dewey ^np+++??+=Dewey
s ^zz++++=s
theory ^nn++++=theory
and ^cc++++=and
psychoanalytic ^nn+++??+=psychoanalytic
perspectives ^nns++++=perspectives,
, ^zz++++=EXTRAWORD
thereby ^rb++++=thereby
contributing ^jj++++=contributing
to ^in++++=to
the ^ati++++=the
theoretical ^jj+atrb+++=theoretical
foundation ^nn++++=foundation
of ^in++++=of
this ^dt+dem+++=this
research ^nn++++=research.
. ^zz++++=EXTRAWORD
